Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2026-06-26,Printer,Office,South,6,4054.55,416.11
2026-07-01,Mouse,Accessories,North,2,2617.17,768.03
2026-06-14,Camera,Electronics,South,2,1811.19,105.79
2026-06-23,Tablet,Electronics,West,5,1220.68,288.39
2026-06-24,Keyboard,Accessories,East,10,3195.5,298.31
2026-06-12,Printer,Office,South,5,1236.94,63.27
2026-06-13,Camera,Electronics,North,8,4780.75,1070.14
2026-07-05,Tablet,Electronics,West,4,4746.36,748.44
2026-07-09,Tablet,Electronics,East,8,4974.4,1062.91
2026-07-12,Mobile,Electronics,East,9,4580.51,1344.0
2026-07-03,Camera,Electronics,North,5,4746.64,1263.98
2026-06-20,Monitor,Electronics,North,10,3270.83,547.27
2026-06-22,Mobile,Electronics,South,4,2180.73,569.67
2026-07-06,Mouse,Accessories,West,3,2290.82,596.77
2026-06-30,Tablet,Electronics,West,2,2083.71,239.72
2026-06-21,Tablet,Electronics,West,1,3381.99,221.37
2026-07-04,Mouse,Accessories,West,4,2256.15,586.37
2026-06-27,Headphones,Accessories,North,6,249.13,38.63
2026-07-10,Laptop,Electronics,West,2,248.74,54.79
2026-07-06,Keyboard,Accessories,East,2,256.69,64.88
2026-07-09,Camera,Electronics,South,9,2906.28,809.09
2026-06-28,Headphones,Accessories,East,6,3795.93,949.72
2026-07-04,Keyboard,Accessories,South,6,3041.87,805.06
2026-06-25,Headphones,Accessories,East,2,3773.94,942.41
2026-06-23,Laptop,Electronics,North,3,332.67,47.19
2026-06-14,Mouse,Accessories,East,6,4011.6,202.28
2026-06-29,Printer,Office,East,5,2873.46,778.26
2026-07-10,Monitor,Electronics,South,5,1504.75,365.25
2026-07-05,Tablet,Electronics,East,10,4592.84,558.08
2026-06-24,Keyboard,Accessories,West,7,2797.74,193.11
2026-07-09,Tablet,Electronics,North,2,2111.83,259.29
2026-06-30,Tablet,Electronics,South,7,2099.52,350.88
2026-06-23,Tablet,Electronics,West,3,4418.77,1155.32
2026-07-03,Camera,Electronics,West,4,4118.48,389.88
2026-07-08,Laptop,Electronics,South,2,2195.18,541.68
2026-06-23,Camera,Electronics,West,7,3157.14,880.98
2026-06-17,Laptop,Electronics,West,4,1843.76,496.04
2026-06-12,Headphones,Accessories,South,1,4283.87,774.0
2026-06-29,Speaker,Accessories,East,4,3276.59,297.77
2026-07-02,Speaker,Accessories,South,1,4889.6,399.53
2026-07-08,Printer,Office,South,10,4216.33,1250.74
2026-06-30,Tablet,Electronics,East,6,1561.28,378.81
2026-06-27,Speaker,Accessories,South,10,4158.01,349.74
2026-06-15,Keyboard,Accessories,West,7,1894.57,343.83
2026-06-13,Laptop,Electronics,South,10,1534.5,429.09
2026-06-19,Camera,Electronics,West,8,4105.03,460.93
2026-06-18,Keyboard,Accessories,North,2,3680.66,967.57
2026-07-03,Camera,Electronics,East,5,404.56,65.55
2026-06-20,Speaker,Accessories,South,4,753.0,157.37
2026-06-15,Mouse,Accessories,South,1,1943.54,474.51
2026-07-05,Printer,Office,West,1,4241.42,366.73
2026-07-01,Mouse,Accessories,North,7,291.07,51.6
2026-06-30,Headphones,Accessories,East,1,4958.99,282.66
2026-06-21,Printer,Office,West,1,2990.66,566.52
2026-06-22,Headphones,Accessories,East,8,1797.43,336.37
2026-06-13,Mouse,Accessories,North,10,1706.26,132.46
2026-07-01,Laptop,Electronics,West,5,3697.79,505.78
2026-07-03,Tablet,Electronics,South,2,4167.05,1073.92
2026-07-09,Printer,Office,South,6,2975.74,160.68
2026-07-12,Laptop,Electronics,North,10,1125.11,258.41
2026-06-18,Laptop,Electronics,West,3,3473.9,527.51
2026-07-07,Mobile,Electronics,South,9,103.67,25.9
2026-06-29,Headphones,Accessories,North,8,2398.32,512.72
2026-06-20,Headphones,Accessories,West,1,1711.58,454.94
2026-07-05,Mobile,Electronics,North,6,2034.65,451.8
2026-07-12,Mobile,Electronics,East,10,4171.09,503.67
2026-06-28,Tablet,Electronics,South,2,2167.8,108.76
2026-06-23,Printer,Office,East,6,1691.97,167.85
2026-06-19,Mouse,Accessories,South,10,3347.3,309.94
2026-06-22,Printer,Office,West,6,1651.18,261.25
2026-06-20,Tablet,Electronics,West,7,3714.14,859.26
2026-06-22,Headphones,Accessories,East,2,3103.17,447.71
2026-07-01,Keyboard,Accessories,North,9,3885.0,349.1
2026-06-23,Tablet,Electronics,South,9,2662.4,260.72
2026-07-01,Mouse,Accessories,South,7,1670.55,487.12
2026-07-12,Monitor,Electronics,South,5,1278.51,252.33
2026-07-10,Keyboard,Accessories,West,1,2004.63,158.58
2026-06-14,Keyboard,Accessories,North,9,2178.4,377.54
2026-06-13,Headphones,Accessories,West,3,4069.5,325.04
2026-06-12,Camera,Electronics,North,3,4872.61,728.13
2026-06-19,Laptop,Electronics,North,9,3700.9,470.58
2026-07-04,Laptop,Electronics,West,2,1110.88,71.92
2026-06-26,Monitor,Electronics,North,9,4549.0,900.92
2026-06-26,Camera,Electronics,East,6,843.0,175.5
2026-07-08,Mouse,Accessories,North,5,3537.52,636.76
2026-06-20,Camera,Electronics,North,1,631.08,66.69
2026-07-11,Monitor,Electronics,West,3,1246.87,270.83
2026-07-01,Mouse,Accessories,East,1,2573.0,439.6
2026-06-26,Mouse,Accessories,South,1,699.04,49.08
2026-07-02,Headphones,Accessories,East,2,1542.01,386.15
2026-06-28,Headphones,Accessories,West,2,2058.43,522.12
2026-06-15,Camera,Electronics,South,5,4497.3,506.0
2026-07-12,Keyboard,Accessories,North,4,3746.67,225.42
2026-06-20,Laptop,Electronics,East,6,3856.46,567.81
2026-07-12,Printer,Office,East,10,102.69,21.24
2026-06-22,Headphones,Accessories,South,4,2133.62,574.9
2026-06-17,Monitor,Electronics,North,3,1901.33,191.99
2026-06-23,Mouse,Accessories,West,7,979.03,283.53
2026-07-01,Headphones,Accessories,West,10,3762.77,1044.71
2026-06-26,Keyboard,Accessories,South,4,4455.09,1221.55
2026-06-30,Mouse,Accessories,South,1,1068.03,212.74
2026-06-19,Printer,Office,East,5,709.13,71.42
2026-07-05,Laptop,Electronics,East,6,967.48,56.51
2026-06-21,Mouse,Accessories,South,6,2682.39,159.59
2026-07-07,Monitor,Electronics,North,8,2173.32,582.51
2026-06-21,Mouse,Accessories,East,7,3311.73,839.94
2026-06-12,Headphones,Accessories,South,1,3323.76,755.17
2026-06-14,Tablet,Electronics,South,1,885.93,186.72
2026-07-06,Tablet,Electronics,South,7,4190.19,921.72
2026-07-12,Mouse,Accessories,West,1,1750.08,250.0
2026-06-24,Tablet,Electronics,North,6,1666.52,194.17
2026-07-05,Mobile,Electronics,North,5,1043.97,72.56
2026-06-17,Laptop,Electronics,South,7,3627.1,671.73
2026-06-14,Tablet,Electronics,South,8,3487.01,1028.09
2026-06-24,Printer,Office,West,5,1967.31,345.99
2026-06-26,Headphones,Accessories,North,8,4878.26,797.0
2026-06-28,Mobile,Electronics,West,3,438.55,125.62
2026-06-29,Mobile,Electronics,East,1,4627.02,813.44
2026-06-25,Printer,Office,South,9,2770.46,558.31
2026-06-27,Headphones,Accessories,South,10,383.61,110.2
2026-06-29,Tablet,Electronics,East,10,3966.11,801.74
2026-07-10,Mobile,Electronics,South,8,673.15,121.83
2026-07-12,Printer,Office,North,10,799.66,138.57
2026-06-25,Monitor,Electronics,East,5,152.34,13.19
2026-07-04,Laptop,Electronics,North,7,1226.67,261.56
2026-06-22,Speaker,Accessories,South,3,2160.61,345.67
2026-07-07,Laptop,Electronics,East,8,4392.12,469.96
2026-06-21,Mouse,Accessories,East,6,4392.34,435.42
2026-06-25,Camera,Electronics,South,4,2188.21,152.47
2026-07-10,Monitor,Electronics,West,6,4654.72,525.0
2026-06-26,Camera,Electronics,East,9,2673.85,476.98
2026-06-17,Mobile,Electronics,North,4,3672.38,930.64
2026-07-11,Tablet,Electronics,East,8,2882.94,349.22
2026-06-30,Keyboard,Accessories,North,5,2368.68,203.99
2026-06-25,Tablet,Electronics,South,4,3158.17,878.08
2026-06-22,Camera,Electronics,North,1,4590.38,867.2
2026-06-28,Tablet,Electronics,East,6,3473.71,762.96
2026-07-01,Mobile,Electronics,South,10,4347.29,595.95
2026-07-07,Monitor,Electronics,North,4,638.33,157.59
2026-07-11,Laptop,Electronics,South,9,1002.97,187.94
2026-06-28,Monitor,Electronics,East,8,519.23,110.42
2026-06-15,Headphones,Accessories,East,4,985.02,75.76
2026-06-23,Mouse,Accessories,South,8,2573.59,661.47
2026-06-14,Monitor,Electronics,East,10,3371.46,679.56
2026-06-19,Laptop,Electronics,East,10,434.36,46.22
2026-06-20,Mouse,Accessories,East,6,814.59,168.4
2026-06-12,Speaker,Accessories,South,2,1925.97,379.9
2026-07-03,Camera,Electronics,East,3,3677.62,930.29
2026-07-10,Printer,Office,East,1,2060.79,212.22
2026-06-21,Laptop,Electronics,South,2,4325.19,708.71
2026-07-12,Camera,Electronics,East,8,1293.58,387.41
2026-07-06,Laptop,Electronics,South,10,2039.02,525.66
2026-06-24,Mouse,Accessories,North,3,152.95,41.83
2026-06-26,Headphones,Accessories,North,10,4375.07,653.59
2026-07-07,Speaker,Accessories,North,7,2145.36,593.47
2026-06-19,Mouse,Accessories,East,10,4462.54,333.79
2026-07-10,Tablet,Electronics,North,8,3406.97,646.07
2026-06-24,Printer,Office,East,3,3431.5,585.25
2026-06-15,Keyboard,Accessories,North,6,3689.13,306.01
2026-07-09,Speaker,Accessories,North,1,2888.89,197.6
2026-06-18,Monitor,Electronics,West,3,1424.8,358.48
2026-06-28,Laptop,Electronics,West,6,4539.68,930.16
2026-06-30,Tablet,Electronics,South,2,2282.36,133.61
2026-06-25,Keyboard,Accessories,West,6,574.54,102.64
2026-07-09,Keyboard,Accessories,North,6,4169.78,725.81
2026-07-07,Monitor,Electronics,North,4,2516.38,466.84
2026-06-22,Laptop,Electronics,East,1,2233.85,333.95
2026-06-24,Speaker,Accessories,West,2,1417.1,101.64
2026-06-12,Camera,Electronics,South,7,2482.8,400.23
2026-06-24,Keyboard,Accessories,West,4,4956.55,519.07
2026-06-27,Keyboard,Accessories,East,2,1542.03,267.96
2026-07-12,Tablet,Electronics,North,5,1451.07,407.28
2026-06-29,Monitor,Electronics,North,4,4342.52,1214.96
2026-06-16,Laptop,Electronics,West,5,500.2,103.15
2026-06-29,Camera,Electronics,West,4,1248.5,294.91
2026-06-18,Laptop,Electronics,East,7,2648.01,572.98
2026-06-19,Printer,Office,East,4,4243.62,916.06
2026-06-19,Monitor,Electronics,West,8,2520.31,126.31
2026-07-09,Mouse,Accessories,East,7,4907.75,1117.47
2026-06-28,Camera,Electronics,South,2,3326.2,222.65
2026-06-27,Printer,Office,West,1,3162.91,663.23
2026-07-03,Camera,Electronics,North,4,2130.26,335.66
2026-06-29,Printer,Office,North,10,2698.61,678.99
2026-07-11,Camera,Electronics,South,8,4523.11,378.17
2026-06-17,Printer,Office,West,10,2368.56,322.93
2026-06-19,Mobile,Electronics,South,10,4835.63,1264.77
2026-06-30,Laptop,Electronics,North,9,3246.49,521.03
2026-07-12,Mobile,Electronics,North,3,4920.43,1466.54
2026-06-23,Printer,Office,North,6,2718.74,422.08
2026-07-07,Printer,Office,East,8,1059.14,190.22
2026-06-29,Speaker,Accessories,North,3,357.19,87.62
2026-07-01,Keyboard,Accessories,West,10,494.33,108.11
2026-06-23,Laptop,Electronics,West,7,2805.02,646.72
2026-06-14,Mobile,Electronics,West,7,322.62,63.84
2026-07-12,Keyboard,Accessories,North,8,505.51,54.04
2026-06-24,Printer,Office,East,9,2078.96,325.52
2026-06-16,Speaker,Accessories,West,1,3444.57,302.18
2026-06-18,Mobile,Electronics,East,1,4244.77,813.8
2026-06-22,Keyboard,Accessories,East,1,3322.95,408.06
2026-06-23,Headphones,Accessories,South,6,3671.98,359.28
2026-06-25,Laptop,Electronics,East,5,4883.92,976.38
2026-07-01,Camera,Electronics,East,8,1418.55,193.85
2026-06-14,Mobile,Electronics,North,7,4767.53,1339.51
2026-07-10,Laptop,Electronics,South,3,3244.93,684.93
2026-07-02,Headphones,Accessories,South,5,3867.6,924.05
2026-06-14,Keyboard,Accessories,East,5,1229.31,290.39
2026-06-12,Mobile,Electronics,South,6,4420.52,1102.92
2026-06-16,Printer,Office,South,9,2512.84,651.71
2026-07-08,Monitor,Electronics,West,10,3387.88,653.45
2026-07-02,Keyboard,Accessories,South,1,436.33,23.05
2026-07-11,Tablet,Electronics,East,1,4544.91,259.15
2026-07-06,Headphones,Accessories,East,10,2013.53,346.46
2026-06-24,Keyboard,Accessories,East,3,649.44,60.21
2026-06-14,Mobile,Electronics,East,4,3621.16,443.05
2026-07-09,Camera,Electronics,West,1,3321.1,268.47
2026-07-01,Laptop,Electronics,North,3,2596.86,269.33
2026-06-29,Mouse,Accessories,East,9,1044.57,126.62
2026-07-01,Monitor,Electronics,West,3,4459.38,675.69
2026-07-03,Speaker,Accessories,West,1,1648.73,486.53
2026-06-22,Speaker,Accessories,East,8,2449.32,512.58
2026-07-06,Monitor,Electronics,West,1,1686.48,393.3
2026-06-30,Tablet,Electronics,West,6,2537.2,649.55
2026-06-30,Tablet,Electronics,North,5,4451.54,972.16
2026-06-17,Monitor,Electronics,West,1,2779.01,657.05
2026-06-23,Laptop,Electronics,North,2,3395.31,405.11
2026-06-20,Printer,Office,South,2,4315.31,588.31
2026-06-25,Laptop,Electronics,South,7,1568.23,451.54
2026-06-16,Tablet,Electronics,West,4,3831.91,381.09
2026-06-24,Monitor,Electronics,West,1,2115.43,237.95
2026-06-23,Laptop,Electronics,North,4,1435.02,75.11
2026-07-07,Monitor,Electronics,South,5,4808.91,940.29
2026-06-24,Headphones,Accessories,North,6,2879.09,462.89
2026-06-21,Laptop,Electronics,South,7,3560.36,955.75
2026-06-21,Camera,Electronics,North,8,1436.45,185.82
2026-07-10,Camera,Electronics,North,9,4549.28,1119.18
2026-06-29,Tablet,Electronics,South,1,1198.68,331.55
2026-06-30,Tablet,Electronics,North,5,2308.75,534.85
2026-06-30,Mobile,Electronics,West,1,287.62,51.77
2026-06-13,Printer,Office,West,9,951.21,156.03
2026-06-22,Mouse,Accessories,West,5,1850.7,416.41
2026-07-06,Monitor,Electronics,South,1,4818.46,357.96
2026-07-08,Camera,Electronics,North,7,1266.18,342.24
2026-06-28,Mouse,Accessories,East,6,3289.08,470.04
2026-07-10,Monitor,Electronics,East,10,2371.02,276.68
2026-06-17,Mouse,Accessories,South,6,1686.75,218.55
2026-07-10,Mouse,Accessories,North,10,1205.99,123.85
2026-07-10,Camera,Electronics,South,5,2230.4,390.94
2026-06-19,Mobile,Electronics,West,8,4289.04,292.83
2026-06-22,Camera,Electronics,East,3,4697.68,295.75
2026-07-11,Mobile,Electronics,South,5,1717.79,239.49
2026-07-05,Laptop,Electronics,West,4,952.56,53.11
2026-06-29,Mobile,Electronics,West,6,2269.28,249.66
2026-07-07,Monitor,Electronics,West,4,2927.77,297.87
2026-07-08,Mouse,Accessories,West,6,298.46,23.2
2026-06-29,Laptop,Electronics,West,8,2710.05,488.82
2026-06-12,Mobile,Electronics,North,8,851.27,145.76
2026-06-28,Camera,Electronics,East,3,3905.54,1158.7
2026-06-30,Mobile,Electronics,South,10,979.67,181.37
2026-06-28,Mouse,Accessories,East,10,3295.27,353.35
2026-06-26,Laptop,Electronics,South,10,4839.17,1143.27
2026-06-30,Tablet,Electronics,East,9,3433.18,999.73
2026-07-12,Tablet,Electronics,West,8,3673.56,602.08
2026-06-26,Tablet,Electronics,South,4,2816.2,234.42
2026-06-20,Monitor,Electronics,West,1,606.15,170.57
2026-06-21,Headphones,Accessories,South,1,1787.14,337.06
2026-06-23,Mobile,Electronics,North,5,1947.13,360.93
2026-07-07,Keyboard,Accessories,West,9,1679.64,234.88
2026-07-07,Speaker,Accessories,North,8,1271.07,212.11
2026-07-10,Headphones,Accessories,East,6,1687.43,267.64
2026-07-05,Mouse,Accessories,North,1,584.14,123.96
2026-07-11,Tablet,Electronics,South,8,4566.03,661.51
2026-06-15,Mobile,Electronics,North,8,2552.13,702.33
2026-07-01,Keyboard,Accessories,East,2,4738.43,655.31
2026-07-08,Keyboard,Accessories,West,3,874.01,108.56
2026-06-20,Monitor,Electronics,East,2,3714.33,723.84
2026-06-29,Laptop,Electronics,North,9,3614.92,829.12
2026-07-06,Tablet,Electronics,North,9,792.36,87.83
2026-07-07,Monitor,Electronics,North,7,4065.72,954.64
2026-07-11,Printer,Office,South,4,307.4,85.1
2026-06-16,Mobile,Electronics,West,1,4376.89,1160.04
2026-06-26,Monitor,Electronics,South,4,4528.19,992.92
2026-06-25,Camera,Electronics,West,3,111.19,16.54
2026-06-22,Mobile,Electronics,West,6,3346.81,967.8
2026-06-15,Mouse,Accessories,South,10,4882.1,1062.42
2026-07-04,Tablet,Electronics,North,1,3530.42,627.77
2026-06-17,Keyboard,Accessories,East,2,4453.02,811.31
2026-06-23,Keyboard,Accessories,East,4,2901.57,426.34
2026-07-04,Laptop,Electronics,South,10,3200.44,249.09
2026-06-14,Laptop,Electronics,South,8,4830.96,410.74
2026-07-10,Tablet,Electronics,South,1,4930.13,1237.65
2026-07-06,Mobile,Electronics,East,6,3426.92,735.78
2026-06-18,Mouse,Accessories,North,8,3897.59,519.53
2026-06-17,Camera,Electronics,South,5,686.53,41.23
2026-06-15,Headphones,Accessories,East,7,3253.89,697.86
2026-06-12,Mouse,Accessories,North,10,1606.28,174.46
2026-06-12,Printer,Office,West,8,3733.65,920.33
2026-07-04,Headphones,Accessories,South,3,4354.28,234.56
2026-06-30,Printer,Office,West,7,3450.9,935.04
2026-06-24,Monitor,Electronics,North,7,1970.16,356.98
2026-06-19,Laptop,Electronics,North,5,1225.86,320.17
2026-07-01,Printer,Office,East,6,868.16,134.38
2026-07-05,Tablet,Electronics,North,3,1861.81,509.23
2026-06-29,Tablet,Electronics,South,5,4350.44,558.15
2026-06-27,Mouse,Accessories,North,4,2379.09,687.26
2026-06-17,Printer,Office,West,6,1793.98,245.73
2026-06-13,Speaker,Accessories,North,8,377.15,48.26
2026-06-26,Tablet,Electronics,East,3,1082.3,119.94
2026-06-24,Headphones,Accessories,West,6,3025.47,301.02
2026-07-07,Printer,Office,East,2,535.15,78.93
2026-07-01,Headphones,Accessories,North,8,3074.64,603.69
2026-06-19,Speaker,Accessories,West,6,2654.58,456.44
2026-06-29,Camera,Electronics,East,5,4993.58,974.86
2026-07-05,Laptop,Electronics,North,1,4012.74,209.03
2026-06-24,Mouse,Accessories,North,3,4980.63,519.02
2026-06-12,Camera,Electronics,North,4,4368.47,1021.27
2026-06-19,Speaker,Accessories,North,3,861.6,49.99
2026-07-03,Camera,Electronics,South,6,4560.0,1362.58
2026-06-20,Printer,Office,South,9,4684.44,867.43
2026-07-03,Mouse,Accessories,East,4,3804.21,308.53
2026-06-21,Tablet,Electronics,West,1,4498.67,1336.63
2026-07-06,Monitor,Electronics,West,6,497.64,114.44
2026-07-11,Speaker,Accessories,West,4,3330.65,468.27
2026-06-16,Laptop,Electronics,North,8,1175.3,59.91
2026-07-02,Laptop,Electronics,East,8,1599.39,415.0
2026-06-23,Headphones,Accessories,West,4,2273.82,331.93
2026-07-06,Printer,Office,South,6,3257.32,712.24
2026-07-09,Monitor,Electronics,West,2,174.71,11.87
2026-07-12,Speaker,Accessories,West,1,1881.73,235.33
2026-07-04,Printer,Office,West,3,4776.38,770.66
2026-06-17,Monitor,Electronics,North,4,354.22,80.32
2026-07-12,Mouse,Accessories,West,7,2299.74,231.62
2026-07-10,Printer,Office,East,10,4967.68,328.54
2026-06-27,Tablet,Electronics,West,8,3554.78,1015.22
2026-06-23,Mobile,Electronics,East,1,4693.94,891.88
2026-06-13,Monitor,Electronics,South,2,895.06,236.23
2026-07-07,Laptop,Electronics,North,2,2312.56,518.89
2026-07-09,Keyboard,Accessories,West,9,191.51,20.61
2026-06-21,Printer,Office,South,3,3052.97,332.19
2026-06-24,Keyboard,Accessories,North,7,3301.44,686.41
2026-07-03,Keyboard,Accessories,East,1,1129.13,111.48
2026-06-28,Mouse,Accessories,West,5,3673.35,849.12
2026-07-05,Mouse,Accessories,West,9,3829.61,1093.14
2026-07-10,Mouse,Accessories,North,3,203.73,46.3
2026-07-03,Printer,Office,North,10,1190.97,134.63
2026-07-02,Printer,Office,West,1,4963.72,799.3
2026-06-17,Camera,Electronics,South,1,567.71,148.3
2026-06-16,Headphones,Accessories,West,7,3946.4,587.23
2026-06-16,Mobile,Electronics,South,4,2080.62,602.0
2026-06-21,Camera,Electronics,East,9,3488.47,385.04
2026-06-15,Laptop,Electronics,North,10,1481.6,149.66
2026-06-27,Keyboard,Accessories,North,4,4898.16,756.98
2026-07-02,Speaker,Accessories,East,4,1454.24,418.35
2026-06-24,Keyboard,Accessories,South,9,251.77,22.76
2026-07-07,Mouse,Accessories,North,1,203.43,60.61
2026-06-20,Camera,Electronics,West,4,4310.9,466.62
2026-06-22,Speaker,Accessories,West,3,4511.25,901.62
2026-06-22,Tablet,Electronics,North,3,3437.81,281.92
2026-06-12,Laptop,Electronics,East,1,2010.42,211.82
2026-06-20,Speaker,Accessories,East,4,4986.36,570.86
2026-06-23,Speaker,Accessories,South,6,1919.94,383.09
2026-06-18,Monitor,Electronics,West,2,504.48,65.23
2026-06-28,Monitor,Electronics,South,3,4651.38,565.06
2026-06-30,Headphones,Accessories,West,2,781.96,48.77
2026-06-15,Headphones,Accessories,South,8,3781.05,198.39
2026-07-06,Camera,Electronics,South,5,496.12,41.23
2026-06-12,Tablet,Electronics,West,7,482.76,29.92
2026-06-20,Keyboard,Accessories,East,8,1696.83,371.15
2026-07-05,Keyboard,Accessories,South,4,4132.43,336.4
2026-06-25,Laptop,Electronics,South,2,3058.26,331.46
2026-06-30,Laptop,Electronics,East,6,4925.78,662.28
2026-06-24,Tablet,Electronics,North,3,3661.38,700.11
2026-06-29,Laptop,Electronics,North,1,2064.13,555.44
2026-06-24,Laptop,Electronics,North,6,230.86,46.64
2026-06-15,Speaker,Accessories,South,10,1010.66,146.72
2026-06-12,Tablet,Electronics,West,9,4404.89,758.95
2026-06-19,Printer,Office,West,8,4648.36,811.6
2026-07-01,Tablet,Electronics,East,10,2452.63,525.23
2026-07-12,Printer,Office,North,3,2815.54,385.44
2026-07-05,Keyboard,Accessories,West,7,1208.46,226.26
2026-06-22,Mouse,Accessories,East,9,223.12,54.13
2026-06-16,Camera,Electronics,North,3,4946.71,1373.45
2026-07-11,Keyboard,Accessories,South,1,3516.28,466.66
2026-06-19,Speaker,Accessories,West,2,1969.41,412.73
2026-07-04,Monitor,Electronics,East,2,4913.08,1438.69
2026-06-21,Keyboard,Accessories,West,1,2579.99,426.4
2026-06-25,Speaker,Accessories,West,1,1648.83,279.82
2026-06-15,Camera,Electronics,South,1,2199.03,380.45
2026-07-07,Headphones,Accessories,South,2,4241.53,390.83
2026-07-10,Keyboard,Accessories,West,6,3252.05,434.83
2026-07-03,Headphones,Accessories,East,4,2985.4,363.78
2026-06-23,Monitor,Electronics,East,2,989.38,115.63
2026-07-03,Camera,Electronics,North,9,1719.15,320.92
2026-06-25,Mobile,Electronics,West,3,4687.39,484.26
2026-06-25,Monitor,Electronics,East,8,4553.45,349.85
2026-06-22,Camera,Electronics,West,8,3588.0,223.79
2026-06-16,Mouse,Accessories,North,2,1884.88,265.85
2026-07-11,Tablet,Electronics,South,3,3910.52,575.41
2026-06-22,Mobile,Electronics,West,10,1984.33,197.4
2026-07-05,Keyboard,Accessories,East,7,761.45,199.76
2026-07-04,Camera,Electronics,North,9,2958.93,377.84
2026-07-11,Printer,Office,South,4,3798.28,432.97
2026-07-09,Mobile,Electronics,West,10,2553.52,586.88
2026-07-02,Headphones,Accessories,South,7,4606.13,856.81
2026-06-23,Mouse,Accessories,South,1,3925.09,928.08
2026-07-10,Mouse,Accessories,East,8,4984.35,1250.99
2026-07-05,Printer,Office,North,10,846.18,181.89
2026-06-30,Laptop,Electronics,East,9,2469.01,181.08
2026-07-08,Headphones,Accessories,South,10,4588.77,933.83
2026-06-18,Tablet,Electronics,West,8,103.54,10.73
2026-06-16,Mobile,Electronics,West,3,2265.22,533.23
2026-07-09,Keyboard,Accessories,South,9,772.14,153.3
2026-06-29,Headphones,Accessories,South,9,455.21,107.32
2026-06-27,Monitor,Electronics,South,1,700.31,122.01
2026-07-02,Speaker,Accessories,South,8,4136.53,735.46
2026-07-06,Mouse,Accessories,South,6,2097.6,161.47
2026-06-17,Monitor,Electronics,West,1,1918.55,532.79
2026-06-16,Laptop,Electronics,North,10,267.05,26.82
2026-06-12,Headphones,Accessories,East,8,2519.32,332.83
2026-06-12,Camera,Electronics,East,4,2972.64,809.53
2026-06-22,Printer,Office,East,1,1455.76,280.53
2026-06-14,Printer,Office,East,9,482.24,35.59
2026-07-11,Laptop,Electronics,West,6,1633.72,160.97
2026-06-21,Camera,Electronics,West,6,4269.89,293.29
2026-06-23,Printer,Office,West,8,2308.17,404.41
2026-07-03,Camera,Electronics,South,6,538.9,59.99
2026-07-10,Speaker,Accessories,East,6,4726.36,354.64
2026-07-08,Camera,Electronics,South,8,604.67,44.58
2026-07-04,Keyboard,Accessories,South,4,4524.35,1155.14
2026-06-19,Keyboard,Accessories,North,10,178.52,41.29
2026-06-21,Headphones,Accessories,East,10,2608.73,282.86
2026-07-06,Printer,Office,North,1,878.19,155.08
2026-07-04,Tablet,Electronics,North,6,539.63,91.57
2026-06-13,Mouse,Accessories,South,5,3490.28,258.09
2026-07-08,Laptop,Electronics,South,3,1575.12,443.38
2026-06-20,Monitor,Electronics,West,7,2595.44,625.5
