Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2026-06-24,Speaker,Accessories,West,8,1027.6,274.91
2026-07-10,Keyboard,Accessories,East,5,4576.05,1041.86
2026-06-22,Printer,Office,North,7,3939.36,574.33
2026-06-30,Headphones,Accessories,South,1,4436.53,1067.72
2026-07-06,Camera,Electronics,North,5,1769.11,298.89
2026-07-12,Mouse,Accessories,South,7,2679.54,169.96
2026-06-27,Camera,Electronics,East,1,1274.09,132.38
2026-06-27,Monitor,Electronics,North,1,1509.0,352.01
2026-07-07,Camera,Electronics,South,9,635.53,41.52
2026-06-18,Printer,Office,North,2,1468.03,345.84
2026-07-09,Tablet,Electronics,West,9,257.47,48.12
2026-06-28,Keyboard,Accessories,East,3,736.56,122.6
2026-06-14,Mobile,Electronics,South,10,1748.69,342.48
2026-07-03,Monitor,Electronics,West,4,2158.16,437.76
2026-06-15,Laptop,Electronics,East,6,4858.39,843.02
2026-07-12,Keyboard,Accessories,West,3,3709.51,745.76
2026-06-19,Camera,Electronics,East,6,1670.1,351.96
2026-07-09,Printer,Office,North,7,691.51,74.02
2026-06-16,Mouse,Accessories,South,6,3778.24,214.27
2026-06-24,Mobile,Electronics,West,5,4317.05,684.54
2026-06-23,Camera,Electronics,East,6,302.24,47.33
2026-06-25,Camera,Electronics,West,3,4014.33,1179.87
2026-06-28,Headphones,Accessories,North,5,2164.47,368.07
2026-06-19,Tablet,Electronics,South,8,1607.6,211.42
2026-06-24,Headphones,Accessories,West,3,1362.37,222.96
2026-06-16,Camera,Electronics,East,2,3268.41,517.62
2026-06-22,Monitor,Electronics,North,8,1546.52,399.23
2026-06-14,Speaker,Accessories,North,2,3720.55,878.45
2026-06-22,Monitor,Electronics,East,8,4321.07,1145.57
2026-07-05,Headphones,Accessories,South,1,4369.84,223.96
2026-07-08,Speaker,Accessories,South,1,2465.37,590.34
2026-06-13,Keyboard,Accessories,North,5,351.93,23.35
2026-07-04,Mobile,Electronics,West,6,1155.17,171.05
2026-07-11,Tablet,Electronics,North,8,729.81,137.61
2026-06-14,Laptop,Electronics,East,8,1629.73,462.1
2026-06-24,Mobile,Electronics,West,9,2269.21,544.39
2026-07-02,Mouse,Accessories,South,5,1047.92,288.74
2026-06-26,Laptop,Electronics,West,4,2167.95,411.75
2026-06-17,Monitor,Electronics,South,3,3894.39,949.37
2026-06-28,Camera,Electronics,South,8,4715.26,482.81
2026-07-11,Tablet,Electronics,South,9,4322.51,392.12
2026-06-12,Speaker,Accessories,South,3,4879.25,1052.52
2026-06-17,Laptop,Electronics,South,6,4857.09,244.67
2026-06-14,Monitor,Electronics,East,8,1352.79,313.61
2026-06-13,Mobile,Electronics,North,8,1123.85,110.71
2026-06-22,Headphones,Accessories,North,1,2519.75,680.79
2026-06-15,Mouse,Accessories,West,10,746.57,215.82
2026-06-14,Monitor,Electronics,North,9,3144.88,847.72
2026-07-02,Camera,Electronics,South,5,1405.55,148.51
2026-07-05,Camera,Electronics,South,7,2082.55,344.56
2026-07-01,Mobile,Electronics,North,9,3518.19,655.29
2026-06-15,Mouse,Accessories,West,7,3636.61,809.66
2026-07-05,Printer,Office,East,5,753.29,194.9
2026-06-28,Headphones,Accessories,West,1,4737.23,894.54
2026-06-26,Headphones,Accessories,North,5,1878.26,441.73
2026-07-05,Speaker,Accessories,North,8,4566.17,668.56
2026-06-19,Tablet,Electronics,South,2,2489.13,333.41
2026-07-04,Printer,Office,North,10,3536.51,221.18
2026-06-21,Monitor,Electronics,East,1,930.97,50.17
2026-06-20,Printer,Office,North,9,1455.3,392.67
2026-06-26,Tablet,Electronics,South,2,4977.63,1048.23
2026-07-11,Speaker,Accessories,East,5,1035.9,152.58
2026-06-20,Monitor,Electronics,North,9,4781.24,671.27
2026-07-02,Keyboard,Accessories,South,8,1248.62,286.69
2026-06-27,Camera,Electronics,North,1,4152.24,307.2
2026-06-19,Camera,Electronics,North,5,1382.02,97.59
2026-06-28,Monitor,Electronics,North,10,1212.36,278.0
2026-06-18,Tablet,Electronics,North,8,1431.85,401.43
2026-06-12,Headphones,Accessories,North,10,4627.16,960.34
2026-06-26,Laptop,Electronics,West,5,1912.57,542.04
2026-06-18,Printer,Office,West,7,243.97,43.14
2026-06-29,Printer,Office,West,1,3484.01,447.31
2026-07-10,Monitor,Electronics,North,2,671.02,191.98
2026-06-18,Headphones,Accessories,West,2,1303.77,228.55
2026-07-04,Keyboard,Accessories,North,7,2520.11,502.86
2026-07-01,Mobile,Electronics,East,9,4157.89,241.57
2026-07-05,Tablet,Electronics,East,7,4741.35,976.26
2026-06-17,Speaker,Accessories,West,10,3680.39,497.33
2026-06-16,Laptop,Electronics,East,3,4391.55,1171.15
2026-06-27,Speaker,Accessories,East,6,108.03,27.81
2026-06-29,Printer,Office,North,1,2560.09,639.86
2026-06-20,Monitor,Electronics,East,5,3464.03,399.86
2026-06-13,Camera,Electronics,North,10,605.59,81.13
2026-06-29,Printer,Office,West,4,1465.66,385.56
2026-06-24,Keyboard,Accessories,South,5,803.78,70.86
2026-07-05,Printer,Office,North,1,1411.41,256.44
2026-06-25,Mobile,Electronics,West,2,3213.19,298.32
2026-06-21,Tablet,Electronics,South,8,2098.27,588.14
2026-07-07,Mobile,Electronics,North,10,3437.8,571.3
2026-06-26,Mobile,Electronics,West,8,3434.31,936.1
2026-07-11,Mouse,Accessories,North,7,4126.12,983.53
2026-06-29,Mouse,Accessories,North,3,3119.03,585.71
2026-06-26,Mobile,Electronics,South,10,4069.93,636.48
2026-06-24,Camera,Electronics,West,1,2277.38,545.47
2026-06-17,Keyboard,Accessories,South,8,1171.41,336.79
2026-06-18,Mobile,Electronics,East,2,4826.72,441.79
2026-06-18,Mobile,Electronics,South,10,1433.28,418.04
2026-07-08,Mouse,Accessories,West,3,3521.1,432.74
2026-07-04,Mouse,Accessories,East,4,3959.38,491.4
2026-06-24,Monitor,Electronics,West,2,1018.29,290.16
2026-06-20,Keyboard,Accessories,East,1,2389.54,635.79
2026-07-05,Headphones,Accessories,North,3,4875.17,1262.16
2026-06-13,Camera,Electronics,South,4,4727.19,930.53
2026-06-30,Headphones,Accessories,West,5,1877.22,287.27
2026-07-01,Mouse,Accessories,North,8,908.62,78.09
2026-07-12,Printer,Office,West,8,957.03,254.75
2026-06-26,Mouse,Accessories,North,9,1761.48,182.73
2026-06-23,Mobile,Electronics,South,3,4261.82,748.47
2026-06-22,Camera,Electronics,West,8,2977.85,671.12
2026-07-01,Printer,Office,East,10,1441.36,180.69
2026-06-26,Camera,Electronics,East,4,4387.54,586.77
2026-07-08,Camera,Electronics,South,1,1195.87,239.03
2026-06-26,Printer,Office,North,10,3639.0,241.82
2026-06-16,Mouse,Accessories,West,3,1021.95,139.48
2026-07-06,Speaker,Accessories,West,1,3841.37,975.22
2026-06-21,Monitor,Electronics,West,5,4390.95,327.34
2026-06-27,Mouse,Accessories,North,7,2118.28,388.69
2026-06-22,Speaker,Accessories,East,3,1765.1,415.24
2026-07-10,Laptop,Electronics,West,3,4930.99,502.93
2026-07-09,Camera,Electronics,North,4,1529.98,282.68
2026-06-20,Camera,Electronics,East,2,2893.77,224.74
2026-06-14,Speaker,Accessories,West,4,3461.89,1013.06
2026-07-07,Tablet,Electronics,East,5,4232.4,827.53
2026-06-13,Laptop,Electronics,West,3,1937.1,396.16
2026-06-13,Speaker,Accessories,East,2,218.31,54.45
2026-07-02,Monitor,Electronics,South,7,3555.83,726.58
2026-07-12,Headphones,Accessories,North,1,4219.34,947.89
2026-06-14,Laptop,Electronics,East,8,4891.94,354.92
2026-06-12,Keyboard,Accessories,East,7,3988.72,741.75
2026-07-12,Mouse,Accessories,South,1,1379.82,279.88
2026-06-16,Laptop,Electronics,West,6,871.32,201.24
2026-06-18,Printer,Office,West,5,4587.95,885.42
2026-06-16,Mouse,Accessories,West,5,4981.9,1023.13
2026-06-24,Tablet,Electronics,West,1,464.13,130.31
2026-07-12,Mobile,Electronics,North,10,1664.12,234.48
2026-06-20,Speaker,Accessories,West,8,2267.04,435.54
2026-06-29,Printer,Office,East,7,3301.2,575.61
2026-06-28,Speaker,Accessories,North,10,4387.55,1265.35
2026-06-28,Monitor,Electronics,East,9,1732.37,234.91
2026-06-30,Mouse,Accessories,West,4,4665.76,992.98
2026-06-25,Printer,Office,East,5,2276.87,248.33
2026-06-30,Laptop,Electronics,West,5,2669.64,731.8
2026-07-04,Headphones,Accessories,North,10,3640.88,775.38
2026-06-16,Printer,Office,West,4,212.85,33.18
2026-06-28,Tablet,Electronics,West,4,2170.56,574.03
2026-06-21,Headphones,Accessories,South,5,4602.76,716.32
2026-07-04,Headphones,Accessories,West,9,3908.75,435.09
2026-06-22,Speaker,Accessories,East,9,156.1,25.45
2026-06-19,Monitor,Electronics,North,7,2248.77,131.81
2026-06-12,Mobile,Electronics,South,10,2439.65,617.02
2026-06-23,Camera,Electronics,North,10,1165.4,272.65
2026-07-12,Headphones,Accessories,South,5,4861.69,536.77
2026-07-05,Mobile,Electronics,West,10,4277.52,949.6
2026-06-14,Mouse,Accessories,West,3,2890.82,494.62
2026-07-03,Laptop,Electronics,West,8,4378.35,339.39
2026-06-16,Mouse,Accessories,South,3,3484.03,279.29
2026-06-24,Speaker,Accessories,East,1,575.4,76.97
2026-06-13,Mouse,Accessories,North,8,1405.87,365.9
2026-07-05,Monitor,Electronics,North,7,4245.98,217.93
2026-06-26,Keyboard,Accessories,North,4,879.68,232.24
2026-06-19,Camera,Electronics,West,3,771.3,144.32
2026-06-21,Speaker,Accessories,North,8,2889.42,280.9
2026-07-03,Mobile,Electronics,East,8,3254.91,345.51
2026-07-10,Camera,Electronics,South,7,1068.32,110.38
2026-06-19,Mobile,Electronics,South,4,2580.39,761.43
2026-07-12,Headphones,Accessories,West,2,4628.23,926.06
2026-06-29,Speaker,Accessories,South,6,4580.66,427.21
2026-07-02,Mouse,Accessories,West,7,3843.79,1037.4
2026-06-29,Laptop,Electronics,North,10,2145.68,164.73
2026-07-02,Tablet,Electronics,East,7,130.9,23.55
2026-07-06,Speaker,Accessories,West,7,2805.54,644.55
2026-06-22,Headphones,Accessories,South,6,3024.18,437.8
2026-06-29,Headphones,Accessories,East,10,953.55,158.09
2026-06-23,Printer,Office,North,9,1645.15,188.86
2026-06-17,Mouse,Accessories,West,6,2126.82,290.96
2026-06-20,Mouse,Accessories,South,2,4163.87,1143.18
2026-06-27,Keyboard,Accessories,West,4,1006.83,277.06
2026-06-28,Mobile,Electronics,North,2,4218.36,900.44
2026-07-12,Laptop,Electronics,South,1,2462.17,337.08
2026-06-24,Headphones,Accessories,East,4,4592.01,234.09
2026-06-25,Monitor,Electronics,North,3,222.71,11.54
2026-06-29,Laptop,Electronics,East,10,3459.75,859.8
2026-06-30,Printer,Office,North,7,2159.2,465.96
2026-07-06,Mouse,Accessories,South,7,653.83,160.87
2026-07-06,Camera,Electronics,East,3,4104.24,597.31
2026-07-03,Camera,Electronics,East,4,2498.2,345.89
2026-06-21,Laptop,Electronics,South,4,4616.16,274.14
2026-07-01,Mobile,Electronics,East,4,2897.81,566.66
2026-06-22,Headphones,Accessories,East,9,1645.91,208.8
2026-06-30,Tablet,Electronics,North,1,1659.96,185.79
2026-07-02,Mobile,Electronics,North,1,4908.22,989.51
2026-06-19,Headphones,Accessories,South,9,278.48,19.37
2026-07-11,Keyboard,Accessories,North,9,4746.03,691.9
2026-06-18,Mobile,Electronics,East,7,884.56,211.93
2026-07-05,Headphones,Accessories,East,6,4450.76,973.87
2026-06-27,Laptop,Electronics,West,4,1713.12,316.85
2026-06-20,Speaker,Accessories,East,10,601.39,64.58
2026-06-20,Mobile,Electronics,East,3,2046.86,347.49
2026-07-07,Keyboard,Accessories,East,10,3582.63,927.46
2026-06-24,Printer,Office,South,2,4975.25,688.17
2026-07-11,Keyboard,Accessories,West,6,4409.78,538.35
2026-07-11,Camera,Electronics,North,8,292.87,40.83
2026-07-06,Keyboard,Accessories,South,6,4812.74,1151.49
2026-06-16,Tablet,Electronics,West,3,4343.94,1150.56
2026-07-07,Mouse,Accessories,East,2,3654.8,702.53
2026-07-05,Speaker,Accessories,South,8,3850.89,542.35
2026-06-12,Laptop,Electronics,South,6,3661.93,996.15
2026-07-03,Speaker,Accessories,West,10,4378.53,777.63
2026-06-16,Mouse,Accessories,North,7,158.45,8.66
2026-06-15,Tablet,Electronics,East,6,3913.1,471.49
2026-06-15,Keyboard,Accessories,West,9,4854.83,488.61
2026-06-18,Camera,Electronics,South,5,4536.99,1111.45
2026-06-26,Mouse,Accessories,South,9,1666.0,328.54
2026-07-02,Headphones,Accessories,North,7,1933.18,162.4
2026-06-18,Keyboard,Accessories,East,8,362.88,77.01
2026-06-29,Monitor,Electronics,West,3,1157.51,103.53
2026-07-04,Monitor,Electronics,North,8,3932.6,598.81
2026-06-19,Laptop,Electronics,East,8,4814.63,603.44
2026-07-01,Mobile,Electronics,East,5,2686.26,553.65
2026-06-16,Mouse,Accessories,West,6,4496.4,324.66
2026-07-04,Headphones,Accessories,North,7,4683.92,848.45
2026-06-18,Printer,Office,East,10,1067.96,298.89
2026-06-17,Monitor,Electronics,South,4,544.95,119.85
2026-07-01,Camera,Electronics,East,7,3107.85,776.88
2026-06-23,Keyboard,Accessories,West,8,3370.26,724.89
2026-06-30,Monitor,Electronics,North,8,1796.12,307.04
2026-07-02,Tablet,Electronics,South,8,2127.42,294.44
2026-07-08,Laptop,Electronics,South,4,1851.29,477.14
2026-06-30,Tablet,Electronics,East,3,2469.94,172.17
2026-06-24,Keyboard,Accessories,East,9,3151.02,444.82
2026-07-04,Laptop,Electronics,South,8,3483.74,233.81
2026-06-30,Monitor,Electronics,West,5,1916.71,229.95
2026-06-15,Speaker,Accessories,South,10,2698.28,726.07
2026-07-02,Keyboard,Accessories,North,6,1882.73,194.32
2026-06-26,Speaker,Accessories,North,1,3848.7,799.86
2026-06-30,Keyboard,Accessories,South,9,2540.93,338.77
2026-07-08,Mouse,Accessories,West,6,4882.85,751.42
2026-07-12,Mouse,Accessories,South,4,3102.27,589.33
2026-06-12,Monitor,Electronics,South,5,2527.53,362.25
2026-06-21,Mobile,Electronics,East,6,3589.71,675.15
2026-06-12,Speaker,Accessories,West,5,1935.62,457.75
2026-07-10,Camera,Electronics,South,7,4064.28,492.97
2026-07-03,Keyboard,Accessories,South,7,1925.55,123.27
2026-07-12,Camera,Electronics,North,1,3561.7,474.74
2026-07-08,Mobile,Electronics,West,9,4300.18,918.57
2026-06-29,Mobile,Electronics,West,1,1284.91,235.72
2026-07-11,Monitor,Electronics,South,10,1109.19,105.01
2026-06-29,Laptop,Electronics,South,7,2611.19,681.0
2026-07-06,Monitor,Electronics,West,5,736.03,39.16
2026-06-29,Keyboard,Accessories,North,7,417.78,36.75
2026-06-21,Headphones,Accessories,West,7,513.82,124.99
2026-06-28,Speaker,Accessories,East,4,3447.02,854.99
2026-07-03,Printer,Office,South,4,990.43,87.69
2026-06-30,Speaker,Accessories,North,10,701.65,94.94
2026-06-28,Printer,Office,South,2,2358.65,332.43
2026-07-01,Keyboard,Accessories,South,9,3174.54,339.34
2026-06-28,Mouse,Accessories,South,6,3837.75,486.21
2026-06-21,Mouse,Accessories,East,7,2058.44,293.37
2026-07-03,Keyboard,Accessories,East,3,1577.09,146.87
2026-06-19,Mobile,Electronics,South,6,2548.79,367.85
2026-06-17,Mobile,Electronics,East,2,3665.79,800.34
2026-06-21,Camera,Electronics,North,8,216.04,60.31
2026-07-12,Monitor,Electronics,South,2,1984.42,469.09
2026-06-23,Keyboard,Accessories,East,5,3703.08,214.78
2026-06-29,Mouse,Accessories,West,4,624.26,103.71
2026-06-15,Camera,Electronics,North,8,3257.66,613.82
2026-07-07,Keyboard,Accessories,West,9,1099.53,150.8
2026-07-03,Monitor,Electronics,East,1,3948.32,618.98
2026-07-02,Mouse,Accessories,South,9,3741.97,1080.76
2026-07-04,Monitor,Electronics,West,8,3627.01,669.22
2026-06-28,Keyboard,Accessories,North,2,3009.84,665.14
2026-06-21,Laptop,Electronics,North,8,4032.68,879.69
2026-06-27,Monitor,Electronics,South,5,1709.1,373.17
2026-06-15,Headphones,Accessories,South,4,3192.17,602.75
2026-07-08,Laptop,Electronics,South,9,2337.13,320.68
2026-07-02,Headphones,Accessories,North,2,1012.41,213.48
2026-06-13,Headphones,Accessories,South,2,4403.29,1128.45
2026-06-12,Tablet,Electronics,West,1,1082.61,268.43
2026-06-19,Speaker,Accessories,West,6,1984.66,427.56
2026-06-23,Monitor,Electronics,East,6,1187.27,138.74
2026-06-17,Mouse,Accessories,South,3,1329.42,364.37
2026-07-01,Headphones,Accessories,East,7,958.57,204.9
2026-06-30,Keyboard,Accessories,South,3,1289.86,239.48
2026-07-05,Laptop,Electronics,East,7,714.17,93.75
2026-07-02,Laptop,Electronics,East,7,1691.36,101.08
2026-06-18,Printer,Office,West,8,1447.82,431.01
2026-06-16,Camera,Electronics,South,1,466.53,121.99
2026-06-12,Headphones,Accessories,West,10,200.76,34.39
2026-07-09,Keyboard,Accessories,North,9,393.81,76.67
2026-06-26,Speaker,Accessories,West,9,1229.09,86.3
2026-06-14,Tablet,Electronics,West,3,2590.59,151.39
2026-06-25,Laptop,Electronics,West,9,3729.38,196.53
2026-06-30,Mobile,Electronics,East,2,2463.77,447.4
2026-07-03,Camera,Electronics,West,7,3250.49,166.41
2026-07-08,Monitor,Electronics,West,4,3061.01,804.67
2026-06-15,Printer,Office,South,3,197.48,35.79
2026-06-16,Speaker,Accessories,North,4,1493.93,167.27
2026-06-27,Camera,Electronics,East,7,980.34,254.87
2026-07-03,Headphones,Accessories,East,1,3966.34,927.13
2026-07-01,Mouse,Accessories,South,6,1091.58,139.96
2026-07-08,Printer,Office,South,9,1667.45,252.75
2026-06-22,Speaker,Accessories,North,1,4033.78,986.39
2026-06-27,Printer,Office,East,5,497.84,37.16
2026-06-17,Mobile,Electronics,East,8,2426.25,353.17
2026-07-01,Speaker,Accessories,South,10,1340.06,307.76
2026-06-12,Monitor,Electronics,West,4,2637.33,412.18
2026-06-24,Laptop,Electronics,East,4,695.84,143.65
2026-06-13,Mobile,Electronics,North,6,2023.86,531.76
2026-06-29,Mouse,Accessories,East,1,4743.88,383.73
2026-06-13,Mobile,Electronics,North,8,2684.43,195.92
2026-06-30,Mobile,Electronics,North,8,1096.1,134.3
2026-07-03,Laptop,Electronics,West,8,4962.74,491.67
2026-06-26,Laptop,Electronics,East,3,2370.51,637.74
2026-06-30,Tablet,Electronics,South,7,4487.56,373.86
2026-06-27,Speaker,Accessories,West,5,4103.76,821.65
2026-06-21,Laptop,Electronics,South,4,2683.84,197.02
2026-06-28,Monitor,Electronics,West,10,2660.48,486.46
2026-07-05,Keyboard,Accessories,West,8,3201.05,401.8
2026-06-24,Mobile,Electronics,North,6,4882.05,247.29
2026-06-25,Headphones,Accessories,East,3,4367.94,701.47
2026-07-05,Headphones,Accessories,South,5,2324.1,209.46
2026-07-10,Keyboard,Accessories,East,4,4132.43,396.47
2026-06-27,Camera,Electronics,South,3,1595.4,339.16
2026-06-24,Tablet,Electronics,North,6,3528.07,1051.67
2026-06-13,Headphones,Accessories,North,7,3367.41,519.76
2026-07-05,Speaker,Accessories,South,5,3567.63,871.14
2026-07-11,Headphones,Accessories,East,2,1582.0,183.42
2026-07-03,Speaker,Accessories,South,2,3728.14,894.68
2026-06-25,Tablet,Electronics,West,7,2572.28,313.9
2026-07-02,Mouse,Accessories,East,4,3657.04,1055.88
2026-06-29,Camera,Electronics,East,4,4104.31,693.35
2026-06-26,Mouse,Accessories,West,7,978.43,151.25
2026-06-16,Keyboard,Accessories,East,5,2975.29,467.13
2026-07-04,Keyboard,Accessories,North,8,2791.33,828.29
2026-07-09,Printer,Office,North,10,1939.42,422.4
2026-06-12,Mobile,Electronics,South,8,4023.69,205.27
2026-07-07,Tablet,Electronics,East,3,267.68,57.8
2026-06-25,Headphones,Accessories,West,8,3447.2,898.41
2026-07-02,Tablet,Electronics,North,3,708.02,163.78
2026-07-07,Monitor,Electronics,East,2,4938.68,419.7
2026-06-12,Speaker,Accessories,North,1,1129.45,152.58
2026-06-26,Printer,Office,North,8,3629.28,967.11
2026-06-23,Tablet,Electronics,West,2,783.72,61.72
2026-06-17,Printer,Office,South,5,2379.85,193.21
2026-06-26,Mobile,Electronics,East,4,1763.51,381.57
2026-06-12,Headphones,Accessories,South,1,175.9,13.21
2026-07-10,Headphones,Accessories,East,8,1251.12,348.53
2026-06-18,Mouse,Accessories,West,9,4112.28,988.16
2026-06-15,Printer,Office,North,2,3964.92,1041.28
2026-07-11,Camera,Electronics,North,9,2038.79,536.74
2026-06-30,Headphones,Accessories,East,1,3838.06,975.67
2026-06-30,Laptop,Electronics,East,5,3007.99,212.49
2026-07-07,Mouse,Accessories,South,1,1278.39,192.7
2026-06-19,Mouse,Accessories,East,2,4136.52,1039.48
2026-06-21,Monitor,Electronics,East,9,574.32,47.92
2026-06-19,Camera,Electronics,South,9,2971.85,246.56
2026-06-24,Mobile,Electronics,East,7,3487.48,716.93
2026-07-06,Monitor,Electronics,East,5,3268.77,280.3
2026-06-20,Laptop,Electronics,North,10,4795.52,494.37
2026-07-06,Speaker,Accessories,East,8,700.63,99.58
2026-07-12,Mobile,Electronics,East,4,380.21,35.68
2026-06-27,Mobile,Electronics,West,8,399.69,100.4
2026-06-27,Mobile,Electronics,East,5,2462.82,487.32
2026-06-16,Camera,Electronics,West,2,1182.6,340.39
2026-07-09,Headphones,Accessories,West,4,4221.02,1058.73
2026-06-15,Headphones,Accessories,East,1,1184.37,169.7
2026-07-06,Camera,Electronics,West,8,4758.32,280.98
2026-07-10,Monitor,Electronics,South,1,4968.67,978.1
2026-07-12,Speaker,Accessories,South,3,3278.72,757.54
2026-06-16,Keyboard,Accessories,North,7,1868.49,245.91
2026-06-19,Printer,Office,West,6,3277.29,893.42
2026-06-20,Mobile,Electronics,North,3,3709.67,232.83
2026-06-25,Printer,Office,West,8,3277.78,796.04
2026-06-21,Mobile,Electronics,West,4,2015.23,492.67
2026-07-11,Camera,Electronics,West,9,1461.53,125.82
2026-07-05,Keyboard,Accessories,South,5,2386.8,252.8
2026-06-25,Camera,Electronics,South,6,2372.2,384.08
2026-07-12,Mouse,Accessories,East,6,3821.55,523.67
2026-07-01,Headphones,Accessories,West,10,2878.69,242.69
2026-06-17,Headphones,Accessories,North,4,4782.93,529.55
2026-06-17,Camera,Electronics,East,4,633.58,146.48
2026-07-08,Mouse,Accessories,West,5,2312.65,160.08
2026-07-10,Keyboard,Accessories,South,7,117.33,14.53
2026-06-27,Tablet,Electronics,West,6,1356.69,78.82
2026-06-21,Tablet,Electronics,South,6,2065.22,421.19
2026-06-24,Mobile,Electronics,South,9,559.33,147.16
2026-07-05,Speaker,Accessories,South,3,1607.48,276.43
2026-06-23,Laptop,Electronics,East,4,2021.72,304.9
2026-07-12,Keyboard,Accessories,East,9,2692.77,304.77
2026-07-03,Mouse,Accessories,East,2,2460.48,207.19
2026-06-19,Mobile,Electronics,South,8,846.94,69.13
2026-06-12,Keyboard,Accessories,West,6,3967.21,797.49
2026-06-27,Camera,Electronics,East,5,509.42,77.05
2026-07-02,Speaker,Accessories,South,5,3829.65,237.58
2026-07-05,Mobile,Electronics,North,5,1777.26,208.58
2026-07-03,Monitor,Electronics,South,3,122.95,31.84
2026-06-25,Monitor,Electronics,West,2,4313.84,1225.81
2026-06-30,Camera,Electronics,East,2,2761.58,807.78
2026-06-18,Mobile,Electronics,North,3,2468.78,306.09
2026-06-13,Headphones,Accessories,South,9,1282.2,172.39
2026-07-06,Tablet,Electronics,West,6,1694.08,136.18
2026-06-27,Mouse,Accessories,East,8,235.72,19.9
2026-06-27,Camera,Electronics,East,6,140.33,8.67
2026-07-11,Mobile,Electronics,North,8,3530.23,773.49
2026-06-14,Tablet,Electronics,East,2,1020.06,160.01
2026-07-10,Printer,Office,West,2,3461.48,1027.2
2026-07-11,Keyboard,Accessories,North,8,733.87,54.12
2026-07-03,Keyboard,Accessories,North,1,2850.33,205.54
