Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2026-06-24,Monitor,Electronics,East,1,1778.86,456.79
2026-06-17,Keyboard,Accessories,East,3,1929.51,531.46
2026-06-25,Laptop,Electronics,South,4,2220.32,556.46
2026-06-12,Headphones,Accessories,West,9,4385.78,297.65
2026-07-12,Headphones,Accessories,West,1,1993.43,447.98
2026-06-12,Mouse,Accessories,South,2,3844.2,482.47
2026-06-23,Mobile,Electronics,East,2,1494.75,208.65
2026-07-02,Mobile,Electronics,West,5,1299.24,272.21
2026-06-27,Monitor,Electronics,West,4,355.25,69.3
2026-07-12,Keyboard,Accessories,West,1,3476.31,594.81
2026-06-25,Camera,Electronics,East,2,640.41,154.94
2026-06-20,Laptop,Electronics,West,8,2193.22,161.25
2026-07-06,Monitor,Electronics,East,10,3786.11,1083.76
2026-07-02,Mobile,Electronics,North,2,2082.9,400.09
2026-06-18,Mobile,Electronics,South,7,3224.52,403.05
2026-06-19,Mouse,Accessories,South,4,4311.33,371.87
2026-06-20,Laptop,Electronics,West,6,3703.51,849.92
2026-06-14,Mobile,Electronics,North,3,4433.21,1287.47
2026-06-25,Tablet,Electronics,South,2,4779.82,809.01
2026-06-19,Headphones,Accessories,East,10,4929.57,613.72
2026-06-29,Keyboard,Accessories,North,3,3603.38,383.42
2026-07-05,Monitor,Electronics,East,10,2831.55,672.3
2026-06-25,Laptop,Electronics,South,3,1360.08,296.36
2026-06-26,Speaker,Accessories,South,7,2734.25,380.75
2026-07-12,Laptop,Electronics,East,2,263.2,18.17
2026-07-10,Laptop,Electronics,South,2,4760.49,1060.78
2026-06-16,Printer,Office,North,2,1439.53,154.29
2026-06-16,Speaker,Accessories,North,2,2979.99,569.31
2026-07-05,Printer,Office,East,7,1723.75,119.77
2026-06-13,Keyboard,Accessories,East,6,1904.14,185.93
2026-06-16,Monitor,Electronics,West,8,1700.97,405.47
2026-06-18,Mouse,Accessories,West,9,2434.96,561.54
2026-06-18,Keyboard,Accessories,West,9,1385.22,309.81
2026-07-06,Laptop,Electronics,East,1,4906.61,1327.8
2026-07-10,Mobile,Electronics,East,2,3889.47,360.3
2026-06-26,Headphones,Accessories,East,8,340.82,56.03
2026-07-06,Printer,Office,East,6,3988.49,601.37
2026-06-12,Camera,Electronics,East,4,4042.0,326.58
2026-06-30,Laptop,Electronics,South,7,4561.5,454.61
2026-07-12,Laptop,Electronics,East,6,3559.03,810.3
2026-07-03,Keyboard,Accessories,North,7,666.51,151.14
2026-07-01,Monitor,Electronics,East,6,3794.97,1064.66
2026-06-16,Printer,Office,West,4,2037.18,454.72
2026-07-03,Mobile,Electronics,East,8,1424.49,338.61
2026-06-12,Camera,Electronics,West,3,1373.0,256.06
2026-06-23,Printer,Office,North,2,4184.99,646.92
2026-07-11,Monitor,Electronics,North,8,3590.85,363.03
2026-06-15,Tablet,Electronics,North,6,4522.21,947.1
2026-06-17,Tablet,Electronics,South,5,4604.23,1205.47
2026-06-20,Mouse,Accessories,East,7,117.55,22.39
2026-07-04,Laptop,Electronics,East,9,3114.42,284.47
2026-07-06,Mobile,Electronics,North,2,1418.36,151.61
2026-06-29,Speaker,Accessories,North,3,4535.24,506.56
2026-07-08,Monitor,Electronics,East,1,1249.95,308.77
2026-06-29,Speaker,Accessories,West,9,457.58,66.35
2026-06-27,Speaker,Accessories,South,9,670.81,156.53
2026-07-02,Printer,Office,South,10,1259.64,223.31
2026-07-05,Monitor,Electronics,West,4,3441.07,341.66
2026-07-10,Camera,Electronics,West,6,4449.21,1267.26
2026-07-02,Printer,Office,South,6,2752.22,267.04
2026-06-15,Headphones,Accessories,East,8,4072.79,891.92
2026-06-20,Laptop,Electronics,North,10,1160.16,285.45
2026-06-24,Headphones,Accessories,South,1,3203.37,690.81
2026-06-24,Printer,Office,North,6,508.39,100.67
2026-07-07,Monitor,Electronics,South,6,3632.53,372.5
2026-07-07,Speaker,Accessories,North,4,1050.1,291.82
2026-06-20,Tablet,Electronics,West,5,3940.57,442.83
2026-06-23,Headphones,Accessories,South,4,412.28,92.96
2026-06-23,Laptop,Electronics,North,3,515.48,41.09
2026-06-29,Monitor,Electronics,North,3,2571.9,432.13
2026-06-29,Headphones,Accessories,North,1,2742.57,709.53
2026-06-13,Printer,Office,South,8,906.21,54.06
2026-07-11,Laptop,Electronics,East,6,4624.63,1200.57
2026-07-02,Headphones,Accessories,West,5,2861.23,543.46
2026-06-20,Printer,Office,South,3,2464.69,739.37
2026-06-17,Mobile,Electronics,West,1,2675.75,159.64
2026-07-05,Tablet,Electronics,West,1,4104.95,859.28
2026-07-05,Mouse,Accessories,West,7,1736.29,266.2
2026-07-11,Speaker,Accessories,South,4,4480.25,442.8
2026-07-12,Monitor,Electronics,East,5,2524.45,671.99
2026-07-07,Tablet,Electronics,East,4,4153.4,700.3
2026-06-23,Speaker,Accessories,North,10,1737.34,424.24
2026-06-28,Keyboard,Accessories,South,8,4529.65,255.22
2026-06-13,Camera,Electronics,North,7,1683.81,433.78
2026-07-08,Keyboard,Accessories,West,10,1199.18,116.05
2026-06-22,Keyboard,Accessories,North,9,2200.06,513.19
2026-06-25,Keyboard,Accessories,North,8,4586.66,260.17
2026-07-09,Headphones,Accessories,West,8,910.81,246.96
2026-06-28,Camera,Electronics,East,5,4117.55,686.18
2026-07-09,Laptop,Electronics,East,9,3666.74,859.7
2026-06-12,Headphones,Accessories,South,2,358.22,21.84
2026-07-05,Headphones,Accessories,West,9,2371.75,279.65
2026-07-08,Mouse,Accessories,West,6,583.17,145.83
2026-06-29,Printer,Office,North,2,2483.04,649.67
2026-06-14,Printer,Office,North,2,2938.9,691.38
2026-07-07,Speaker,Accessories,East,5,555.25,36.61
2026-06-16,Speaker,Accessories,South,6,573.63,63.99
2026-06-25,Laptop,Electronics,South,3,883.28,219.48
2026-06-27,Headphones,Accessories,West,1,2838.02,847.75
2026-06-24,Monitor,Electronics,West,1,1336.8,77.91
2026-06-17,Headphones,Accessories,East,2,2141.32,406.96
2026-07-03,Keyboard,Accessories,West,1,1494.72,400.04
2026-06-19,Monitor,Electronics,East,9,2139.97,276.22
2026-06-18,Headphones,Accessories,North,5,1025.07,266.6
2026-06-13,Camera,Electronics,North,10,846.53,78.46
2026-06-19,Mouse,Accessories,West,7,872.82,214.22
2026-06-14,Laptop,Electronics,East,8,420.97,87.61
2026-06-21,Keyboard,Accessories,East,7,3841.04,757.77
2026-07-03,Tablet,Electronics,North,5,475.93,122.26
2026-06-22,Printer,Office,North,9,133.22,19.57
2026-06-20,Printer,Office,South,4,2506.41,340.34
2026-07-10,Mobile,Electronics,East,9,3804.44,618.46
2026-06-26,Laptop,Electronics,North,10,2327.16,464.27
2026-06-17,Printer,Office,West,9,286.32,70.52
2026-06-23,Camera,Electronics,West,1,887.53,72.63
2026-06-25,Speaker,Accessories,South,5,3985.51,951.84
2026-06-13,Headphones,Accessories,North,4,3389.2,244.68
2026-06-23,Monitor,Electronics,North,3,2996.3,567.82
2026-06-29,Camera,Electronics,North,5,1657.34,381.49
2026-06-30,Tablet,Electronics,South,3,2692.0,282.01
2026-06-20,Monitor,Electronics,North,6,4853.62,951.0
2026-06-24,Headphones,Accessories,South,2,4448.39,736.97
2026-06-13,Printer,Office,West,3,2739.07,784.54
2026-07-09,Mobile,Electronics,West,1,3939.84,920.92
2026-06-30,Keyboard,Accessories,West,10,550.8,131.69
2026-06-18,Camera,Electronics,South,5,2125.78,341.09
2026-07-10,Mouse,Accessories,East,2,2966.8,614.18
2026-07-04,Tablet,Electronics,North,6,1490.2,377.19
2026-06-16,Laptop,Electronics,West,6,2575.57,534.39
2026-07-07,Monitor,Electronics,South,6,4465.76,826.33
2026-06-23,Headphones,Accessories,North,8,3141.48,423.48
2026-06-26,Monitor,Electronics,North,9,3021.57,822.1
2026-06-23,Mobile,Electronics,South,9,1010.59,246.3
2026-07-07,Headphones,Accessories,East,7,3106.2,538.02
2026-07-06,Tablet,Electronics,East,7,3190.68,622.2
2026-06-22,Laptop,Electronics,South,2,2812.11,829.91
2026-06-28,Keyboard,Accessories,East,2,1240.55,286.05
2026-07-08,Speaker,Accessories,North,3,2426.82,163.55
2026-06-13,Monitor,Electronics,South,1,431.38,118.44
2026-06-19,Monitor,Electronics,West,1,538.13,122.95
2026-07-03,Headphones,Accessories,North,4,137.67,13.14
2026-06-22,Keyboard,Accessories,North,5,988.26,109.98
2026-07-07,Camera,Electronics,North,7,4628.56,1374.43
2026-06-22,Laptop,Electronics,South,2,3676.26,980.62
2026-06-14,Keyboard,Accessories,South,1,1665.56,178.93
2026-06-15,Camera,Electronics,South,7,2883.71,539.43
2026-06-17,Keyboard,Accessories,West,1,3228.83,606.6
2026-06-27,Keyboard,Accessories,West,3,3658.72,408.61
2026-06-22,Speaker,Accessories,West,7,2971.67,528.78
2026-06-17,Headphones,Accessories,North,7,1578.56,222.27
2026-06-26,Speaker,Accessories,East,8,3626.37,700.97
2026-07-04,Mouse,Accessories,South,3,294.93,86.64
2026-06-27,Mobile,Electronics,East,3,1033.07,267.83
2026-07-11,Laptop,Electronics,West,2,1695.13,491.67
2026-06-28,Mobile,Electronics,South,5,605.32,81.58
2026-07-05,Keyboard,Accessories,North,5,4351.67,459.26
2026-06-23,Keyboard,Accessories,North,7,353.85,104.71
2026-06-21,Keyboard,Accessories,West,5,1404.36,407.02
2026-07-10,Tablet,Electronics,North,4,1996.84,130.18
2026-07-12,Keyboard,Accessories,East,8,1591.7,439.01
2026-06-24,Printer,Office,East,9,4790.31,1006.89
2026-06-29,Mobile,Electronics,West,1,1033.03,162.37
2026-06-23,Camera,Electronics,South,7,372.15,106.4
2026-06-19,Printer,Office,West,5,3670.31,973.68
2026-07-06,Camera,Electronics,North,8,4324.94,551.43
2026-06-14,Mobile,Electronics,South,1,3610.1,245.12
2026-07-07,Monitor,Electronics,West,2,317.4,82.7
2026-06-12,Keyboard,Accessories,North,6,1884.07,269.9
2026-06-26,Headphones,Accessories,West,6,324.63,65.82
2026-06-22,Printer,Office,North,8,2102.7,158.37
2026-06-24,Camera,Electronics,North,2,4244.3,768.54
2026-07-02,Laptop,Electronics,North,10,4075.3,237.77
2026-06-22,Camera,Electronics,West,5,3236.97,590.94
2026-06-20,Laptop,Electronics,East,8,160.14,15.96
2026-06-19,Headphones,Accessories,North,9,3985.08,863.31
2026-07-06,Mobile,Electronics,South,6,4957.48,734.95
2026-06-25,Camera,Electronics,East,5,4892.61,953.44
2026-06-26,Mouse,Accessories,North,8,3377.96,912.32
2026-06-28,Printer,Office,North,7,3016.31,802.7
2026-06-26,Tablet,Electronics,East,2,4777.78,1085.12
2026-06-26,Mobile,Electronics,South,10,4731.03,362.42
2026-07-05,Laptop,Electronics,South,5,3677.14,238.63
2026-06-18,Headphones,Accessories,West,5,4622.97,376.98
2026-07-08,Camera,Electronics,East,9,3219.98,543.33
2026-06-18,Speaker,Accessories,South,3,765.68,215.3
2026-06-14,Laptop,Electronics,North,1,4892.42,1112.03
2026-06-27,Headphones,Accessories,West,8,4433.13,228.16
2026-06-23,Mobile,Electronics,West,2,961.7,216.47
2026-06-26,Headphones,Accessories,East,4,267.38,74.44
2026-07-06,Speaker,Accessories,North,5,245.21,14.54
2026-06-20,Keyboard,Accessories,North,7,4119.78,241.08
2026-06-16,Mouse,Accessories,South,4,984.9,82.92
2026-07-03,Monitor,Electronics,East,9,341.45,60.19
2026-06-25,Laptop,Electronics,North,8,841.14,156.19
2026-06-30,Speaker,Accessories,East,6,4055.75,286.76
2026-06-19,Speaker,Accessories,North,1,1730.39,204.99
2026-07-08,Speaker,Accessories,North,1,2602.37,139.99
2026-07-06,Monitor,Electronics,East,4,3799.21,569.82
2026-07-06,Mouse,Accessories,South,3,1957.73,222.13
2026-06-19,Laptop,Electronics,East,3,440.0,27.41
2026-07-05,Laptop,Electronics,East,8,3553.55,713.85
2026-07-06,Printer,Office,South,2,4876.77,277.48
2026-06-25,Mouse,Accessories,East,2,4715.87,1207.87
2026-07-03,Mouse,Accessories,South,9,2369.12,145.08
2026-07-01,Keyboard,Accessories,South,7,3436.48,819.64
2026-06-25,Keyboard,Accessories,South,3,698.36,115.64
2026-07-09,Monitor,Electronics,East,3,2481.2,704.28
2026-06-24,Laptop,Electronics,North,10,1244.61,311.99
2026-06-23,Headphones,Accessories,East,7,3940.19,1020.74
2026-06-18,Printer,Office,North,1,3196.23,447.65
2026-06-29,Monitor,Electronics,East,5,3207.22,885.28
2026-06-14,Speaker,Accessories,South,6,3156.08,510.04
2026-06-26,Laptop,Electronics,East,1,1357.6,316.13
2026-06-13,Headphones,Accessories,South,5,3915.83,901.56
2026-06-13,Speaker,Accessories,North,10,3930.02,399.11
2026-06-22,Headphones,Accessories,West,10,264.63,68.06
2026-07-12,Headphones,Accessories,West,8,938.94,194.01
2026-07-11,Camera,Electronics,South,1,936.36,77.83
2026-07-01,Laptop,Electronics,West,7,292.44,24.63
2026-07-08,Keyboard,Accessories,North,7,4199.2,1147.54
2026-06-26,Headphones,Accessories,North,1,1635.44,194.75
2026-07-04,Keyboard,Accessories,South,10,4635.47,1120.09
2026-06-21,Keyboard,Accessories,East,8,2599.62,508.25
2026-07-10,Camera,Electronics,North,1,2323.42,145.75
2026-07-03,Laptop,Electronics,West,8,4629.62,1362.87
2026-07-01,Laptop,Electronics,West,3,2745.2,202.25
2026-06-23,Laptop,Electronics,South,6,2036.7,437.12
2026-06-26,Mobile,Electronics,East,9,4537.97,1356.69
2026-06-18,Speaker,Accessories,West,4,229.55,32.96
2026-06-29,Monitor,Electronics,South,2,1141.34,148.2
2026-07-06,Camera,Electronics,South,6,4474.77,285.94
2026-07-10,Headphones,Accessories,North,6,4438.56,1228.69
2026-06-26,Speaker,Accessories,South,5,367.45,80.76
2026-06-27,Tablet,Electronics,South,5,1124.93,233.59
2026-06-14,Speaker,Accessories,North,1,3676.58,1035.49
2026-06-26,Printer,Office,South,7,1041.49,125.06
2026-06-25,Speaker,Accessories,West,6,1602.19,384.27
2026-07-08,Laptop,Electronics,West,5,2867.61,378.74
2026-06-28,Keyboard,Accessories,West,5,875.43,92.67
2026-07-01,Speaker,Accessories,South,4,2271.72,607.73
2026-07-05,Laptop,Electronics,West,6,4808.23,859.28
2026-07-11,Mobile,Electronics,West,5,4480.21,993.06
2026-07-01,Tablet,Electronics,East,9,1334.59,150.55
2026-07-07,Keyboard,Accessories,East,8,670.61,67.45
2026-07-03,Keyboard,Accessories,West,10,3164.55,477.71
2026-06-25,Headphones,Accessories,West,1,4339.31,909.02
2026-07-07,Tablet,Electronics,East,1,3496.21,396.2
2026-06-26,Keyboard,Accessories,East,3,1251.44,139.85
2026-06-14,Laptop,Electronics,West,8,427.2,120.15
2026-06-23,Keyboard,Accessories,South,8,1089.95,203.74
2026-06-18,Laptop,Electronics,North,2,2422.52,466.72
2026-07-11,Laptop,Electronics,West,4,1694.64,395.62
2026-06-28,Camera,Electronics,West,3,2241.34,286.01
2026-07-12,Laptop,Electronics,West,6,1236.99,100.62
2026-06-14,Mobile,Electronics,East,2,1478.86,77.26
2026-07-01,Camera,Electronics,East,9,4685.12,1196.17
2026-06-18,Laptop,Electronics,North,3,3769.23,354.24
2026-06-25,Headphones,Accessories,North,8,4046.47,305.17
2026-06-22,Camera,Electronics,North,3,2235.86,215.03
2026-06-27,Headphones,Accessories,West,10,1206.34,77.52
2026-06-26,Printer,Office,East,9,2588.36,701.68
2026-07-09,Speaker,Accessories,East,8,4627.06,957.09
2026-06-12,Laptop,Electronics,South,5,2047.33,172.29
2026-06-13,Speaker,Accessories,South,2,3479.2,815.2
2026-07-09,Keyboard,Accessories,South,10,2554.56,580.82
2026-06-22,Speaker,Accessories,West,9,343.17,68.18
2026-06-30,Tablet,Electronics,South,4,3373.86,417.59
2026-06-19,Mobile,Electronics,East,7,3274.12,163.79
2026-06-14,Mobile,Electronics,West,3,1374.38,302.04
2026-07-10,Mobile,Electronics,East,4,2618.83,413.68
2026-06-29,Mobile,Electronics,North,6,4185.62,917.96
2026-06-14,Printer,Office,West,6,2163.46,153.24
2026-07-10,Keyboard,Accessories,West,1,2998.8,442.64
2026-07-04,Speaker,Accessories,North,3,3067.28,349.93
2026-06-20,Headphones,Accessories,South,7,4101.14,756.3
2026-06-15,Monitor,Electronics,South,3,2033.56,427.71
2026-06-21,Laptop,Electronics,North,1,646.87,73.31
2026-07-10,Keyboard,Accessories,West,8,1355.48,183.16
2026-06-17,Speaker,Accessories,North,1,933.38,154.51
2026-07-04,Tablet,Electronics,North,8,3841.11,493.21
2026-07-05,Camera,Electronics,North,4,3280.17,285.22
2026-06-29,Monitor,Electronics,South,9,388.64,20.41
2026-06-18,Mouse,Accessories,North,10,578.86,114.63
2026-06-19,Printer,Office,West,5,2144.09,126.68
2026-07-03,Headphones,Accessories,East,10,1129.13,74.26
2026-06-28,Printer,Office,South,9,2645.91,268.73
2026-06-12,Mouse,Accessories,East,9,767.62,138.41
2026-06-18,Monitor,Electronics,North,8,4991.4,520.19
2026-06-27,Tablet,Electronics,East,8,2967.97,637.56
2026-07-09,Mobile,Electronics,North,3,1212.13,293.08
2026-07-10,Speaker,Accessories,West,10,4685.78,834.9
2026-07-12,Mouse,Accessories,South,10,1853.57,344.73
2026-07-11,Laptop,Electronics,South,8,4854.71,654.49
2026-07-05,Tablet,Electronics,East,3,615.92,118.65
2026-06-16,Mobile,Electronics,West,8,2374.45,351.73
2026-07-04,Mobile,Electronics,North,3,1982.41,471.4
2026-07-07,Tablet,Electronics,North,5,4313.78,590.08
2026-07-06,Camera,Electronics,South,4,3234.82,520.81
2026-06-30,Printer,Office,North,2,807.58,107.82
2026-06-25,Laptop,Electronics,North,1,1759.34,203.97
2026-06-23,Keyboard,Accessories,North,10,4402.56,1177.68
2026-07-01,Speaker,Accessories,East,4,108.55,30.68
2026-07-10,Mobile,Electronics,East,6,883.7,76.49
2026-06-27,Mouse,Accessories,West,3,606.27,162.08
2026-07-05,Speaker,Accessories,North,1,2924.67,185.15
2026-06-24,Camera,Electronics,West,3,3645.08,238.04
2026-07-07,Monitor,Electronics,West,2,4279.23,1279.62
2026-06-29,Headphones,Accessories,West,10,4074.44,217.15
2026-06-18,Tablet,Electronics,East,5,3593.07,278.74
2026-06-23,Laptop,Electronics,West,6,1219.28,138.97
2026-06-26,Camera,Electronics,West,3,2462.07,588.48
2026-06-30,Laptop,Electronics,East,10,2186.91,400.34
2026-06-16,Camera,Electronics,East,8,4077.41,612.46
2026-06-12,Laptop,Electronics,South,1,711.95,41.75
2026-07-03,Speaker,Accessories,South,2,1675.3,313.11
2026-07-12,Headphones,Accessories,South,6,3241.76,332.08
2026-07-01,Camera,Electronics,East,2,188.58,16.35
2026-07-04,Speaker,Accessories,North,10,4092.29,590.85
2026-06-29,Tablet,Electronics,West,1,1986.49,196.97
2026-06-13,Monitor,Electronics,South,1,1993.85,100.46
2026-06-15,Printer,Office,North,9,3930.64,940.15
2026-07-10,Mouse,Accessories,South,10,2792.68,814.2
2026-06-20,Printer,Office,South,9,4715.01,706.24
2026-07-06,Camera,Electronics,West,1,135.3,10.29
2026-06-14,Mouse,Accessories,South,6,1731.26,465.76
2026-07-09,Mouse,Accessories,East,4,2521.8,383.85
2026-06-16,Laptop,Electronics,West,8,3366.63,542.97
2026-06-16,Monitor,Electronics,North,6,3073.94,675.86
2026-06-27,Mouse,Accessories,North,9,2257.55,526.71
2026-07-10,Speaker,Accessories,East,6,2464.17,230.27
2026-07-03,Mouse,Accessories,West,7,1800.28,467.45
2026-06-23,Tablet,Electronics,North,2,1377.6,105.75
2026-06-30,Printer,Office,North,8,3201.21,284.03
2026-06-19,Camera,Electronics,West,6,4752.04,1338.94
2026-07-04,Printer,Office,North,4,1219.66,152.46
2026-06-13,Mouse,Accessories,West,4,306.52,43.62
2026-06-26,Printer,Office,North,9,2502.75,572.88
2026-07-04,Camera,Electronics,East,10,2221.44,567.0
2026-06-14,Camera,Electronics,North,2,540.81,79.24
2026-06-30,Camera,Electronics,North,3,754.81,137.24
2026-06-30,Mouse,Accessories,North,5,3943.64,456.89
