Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2026-07-05,Monitor,Electronics,West,6,1559.82,126.6
2026-07-03,Keyboard,Accessories,South,5,4233.76,757.55
2026-07-03,Camera,Electronics,West,7,3969.67,482.9
2026-07-09,Laptop,Electronics,West,10,4020.94,898.09
2026-06-17,Printer,Office,East,7,1149.79,87.67
2026-06-28,Speaker,Accessories,North,6,1582.98,113.32
2026-06-29,Tablet,Electronics,North,5,4410.89,241.44
2026-06-16,Mobile,Electronics,South,6,4313.56,1115.63
2026-06-21,Mobile,Electronics,North,7,312.38,68.68
2026-06-28,Mouse,Accessories,North,2,666.76,91.97
2026-07-11,Printer,Office,West,6,2250.91,205.43
2026-06-29,Speaker,Accessories,East,1,4488.46,801.92
2026-07-04,Mouse,Accessories,West,2,750.47,58.82
2026-06-18,Speaker,Accessories,North,6,1715.22,266.14
2026-07-11,Tablet,Electronics,South,6,2568.15,182.16
2026-07-12,Laptop,Electronics,South,2,272.58,54.18
2026-06-28,Mobile,Electronics,North,4,4466.08,476.37
2026-06-29,Keyboard,Accessories,East,2,1698.27,384.17
2026-06-17,Monitor,Electronics,West,10,405.88,67.29
2026-06-30,Mouse,Accessories,South,9,2348.84,661.76
2026-06-13,Tablet,Electronics,South,7,1058.55,186.8
2026-07-12,Camera,Electronics,South,4,3779.27,626.13
2026-06-30,Keyboard,Accessories,North,7,4035.2,436.19
2026-07-11,Camera,Electronics,North,6,3350.4,526.07
2026-06-22,Printer,Office,South,7,624.1,59.28
2026-06-24,Tablet,Electronics,North,4,4289.25,941.81
2026-07-06,Keyboard,Accessories,West,4,3761.45,1082.52
2026-06-20,Keyboard,Accessories,South,3,4753.38,1027.35
2026-07-03,Camera,Electronics,East,2,3161.67,682.1
2026-06-18,Laptop,Electronics,East,10,1823.82,177.68
2026-07-02,Laptop,Electronics,North,4,1263.93,266.75
2026-06-30,Speaker,Accessories,South,5,1146.03,140.74
2026-07-01,Laptop,Electronics,North,7,3632.64,821.63
2026-06-15,Mobile,Electronics,South,8,535.26,118.12
2026-06-17,Laptop,Electronics,West,8,3132.76,338.41
2026-07-04,Tablet,Electronics,East,9,4602.66,746.72
2026-06-14,Headphones,Accessories,South,5,4602.34,300.04
2026-07-06,Tablet,Electronics,North,2,4932.34,833.89
2026-06-15,Speaker,Accessories,South,2,712.18,122.42
2026-06-24,Tablet,Electronics,South,6,4057.02,783.21
2026-07-09,Mouse,Accessories,West,6,3561.55,369.1
2026-06-20,Mobile,Electronics,East,3,141.15,29.07
2026-06-20,Keyboard,Accessories,South,6,2563.32,198.41
2026-07-02,Headphones,Accessories,South,3,1772.11,234.31
2026-07-11,Laptop,Electronics,North,1,1630.34,310.58
2026-06-28,Mobile,Electronics,South,3,2939.96,536.79
2026-06-15,Speaker,Accessories,West,2,4817.74,931.25
2026-06-17,Mouse,Accessories,East,10,3214.26,592.05
2026-06-19,Headphones,Accessories,West,6,2082.14,271.68
2026-07-02,Laptop,Electronics,North,9,1948.13,162.21
2026-06-25,Headphones,Accessories,East,4,3707.39,1075.8
2026-07-07,Camera,Electronics,South,3,2451.26,340.74
2026-07-12,Tablet,Electronics,South,8,4000.67,1014.68
2026-06-12,Keyboard,Accessories,East,7,3521.32,524.62
2026-06-18,Laptop,Electronics,West,8,3191.3,389.41
2026-06-24,Keyboard,Accessories,South,2,2888.47,480.84
2026-06-13,Laptop,Electronics,North,5,230.08,41.5
2026-06-13,Camera,Electronics,East,9,4552.87,321.98
2026-06-17,Monitor,Electronics,South,3,3255.28,555.06
2026-07-04,Mouse,Accessories,South,2,4979.75,620.65
2026-07-02,Keyboard,Accessories,North,2,1199.78,187.62
2026-06-22,Monitor,Electronics,West,7,3691.21,483.91
2026-06-16,Camera,Electronics,West,9,1383.18,160.23
2026-06-12,Speaker,Accessories,West,5,1251.42,176.15
2026-06-29,Keyboard,Accessories,West,6,2855.44,480.67
2026-06-12,Camera,Electronics,South,2,4340.5,599.92
2026-06-14,Tablet,Electronics,West,3,1122.43,68.52
2026-06-20,Laptop,Electronics,North,2,1777.47,530.22
2026-06-12,Tablet,Electronics,North,3,951.58,72.49
2026-06-12,Mobile,Electronics,West,2,2870.09,275.6
2026-07-07,Monitor,Electronics,South,10,1752.97,371.86
2026-06-18,Headphones,Accessories,North,3,2340.77,355.08
2026-06-26,Camera,Electronics,East,9,4668.91,910.25
2026-07-11,Camera,Electronics,South,5,1084.4,118.39
2026-06-16,Laptop,Electronics,East,2,4816.84,1392.87
2026-06-16,Camera,Electronics,South,3,2065.6,562.98
2026-07-02,Tablet,Electronics,West,7,2616.9,627.01
2026-06-12,Camera,Electronics,North,9,1074.19,92.69
2026-06-19,Keyboard,Accessories,West,6,4661.8,578.55
2026-06-20,Camera,Electronics,South,5,660.08,193.28
2026-06-22,Mobile,Electronics,West,3,2548.11,580.48
2026-06-12,Mouse,Accessories,West,8,3494.2,742.37
2026-06-26,Mouse,Accessories,West,10,4398.21,276.25
2026-06-14,Mobile,Electronics,West,3,1773.1,209.32
2026-06-20,Headphones,Accessories,North,3,1473.73,147.42
2026-07-07,Headphones,Accessories,West,8,1970.63,147.1
2026-06-28,Laptop,Electronics,West,1,2209.17,660.27
2026-06-26,Keyboard,Accessories,South,9,2404.08,716.06
2026-07-01,Mouse,Accessories,East,9,3139.77,785.21
2026-07-04,Printer,Office,West,6,3778.02,372.57
2026-06-12,Tablet,Electronics,South,8,1892.04,411.55
2026-06-20,Printer,Office,West,6,3276.86,742.93
2026-07-05,Mobile,Electronics,South,10,2729.4,498.13
2026-06-28,Laptop,Electronics,South,8,3038.21,221.47
2026-06-24,Mobile,Electronics,North,4,3596.49,711.24
2026-06-12,Headphones,Accessories,West,5,2501.33,667.14
2026-06-27,Mouse,Accessories,East,8,4958.3,1000.0
2026-07-04,Monitor,Electronics,South,1,1734.99,508.88
2026-06-16,Tablet,Electronics,West,6,3600.74,183.12
2026-07-06,Printer,Office,South,6,706.81,161.44
2026-06-15,Printer,Office,North,4,3099.02,521.24
2026-06-18,Camera,Electronics,North,6,2614.24,622.74
2026-06-29,Printer,Office,West,8,4567.2,876.71
2026-06-26,Mobile,Electronics,East,4,681.05,171.76
2026-06-16,Tablet,Electronics,North,4,430.62,80.62
2026-06-13,Camera,Electronics,West,2,2578.61,359.93
2026-06-12,Camera,Electronics,West,9,3736.61,346.58
2026-07-11,Speaker,Accessories,South,3,2981.37,869.41
2026-06-12,Tablet,Electronics,North,2,2873.18,541.22
2026-06-20,Tablet,Electronics,East,9,942.37,213.23
2026-06-21,Laptop,Electronics,South,4,2466.05,658.2
2026-06-29,Tablet,Electronics,West,4,2924.4,845.37
2026-07-09,Printer,Office,East,2,4745.65,960.69
2026-06-14,Mouse,Accessories,West,4,2973.49,523.77
2026-06-13,Printer,Office,North,3,3873.68,668.0
2026-06-23,Camera,Electronics,West,3,485.36,103.84
2026-06-25,Camera,Electronics,East,4,3308.79,462.87
2026-06-23,Mobile,Electronics,North,2,2264.87,426.73
2026-07-10,Mobile,Electronics,East,10,4692.32,1007.56
2026-06-14,Mobile,Electronics,North,1,3079.68,837.61
2026-06-23,Mouse,Accessories,South,6,4287.58,536.77
2026-06-16,Headphones,Accessories,West,1,4826.07,385.41
2026-06-21,Printer,Office,East,9,2035.35,603.89
2026-07-07,Mobile,Electronics,South,4,942.62,95.76
2026-06-14,Mobile,Electronics,South,2,2786.9,442.01
2026-06-22,Speaker,Accessories,North,4,699.06,47.54
2026-07-07,Monitor,Electronics,West,1,1816.22,487.16
2026-06-15,Speaker,Accessories,North,7,3817.91,919.35
2026-06-12,Mouse,Accessories,North,2,982.0,189.66
2026-06-12,Mouse,Accessories,North,6,1522.56,294.12
2026-06-14,Mobile,Electronics,West,9,979.38,197.67
2026-06-21,Printer,Office,North,4,3394.41,286.37
2026-06-20,Laptop,Electronics,North,10,2913.9,644.83
2026-06-25,Headphones,Accessories,East,10,899.29,46.14
2026-06-21,Printer,Office,West,4,3272.28,416.5
2026-07-11,Mobile,Electronics,West,3,404.3,109.7
2026-06-15,Printer,Office,East,3,3930.18,940.78
2026-06-23,Laptop,Electronics,East,6,4578.99,295.51
2026-07-05,Monitor,Electronics,South,5,2575.23,579.34
2026-06-16,Speaker,Accessories,West,3,1753.16,460.01
2026-07-03,Tablet,Electronics,North,5,3581.37,657.89
2026-07-12,Printer,Office,South,8,3446.13,983.95
2026-06-27,Laptop,Electronics,South,3,3269.09,232.2
2026-06-26,Speaker,Accessories,North,6,1047.35,167.97
2026-07-03,Monitor,Electronics,East,2,235.23,19.06
2026-06-24,Mobile,Electronics,North,4,295.63,41.74
2026-06-20,Printer,Office,North,3,1868.27,305.27
2026-06-26,Camera,Electronics,East,10,960.86,279.84
2026-07-08,Laptop,Electronics,North,1,4697.72,1134.22
2026-06-16,Headphones,Accessories,East,1,709.94,119.94
2026-07-08,Tablet,Electronics,East,5,431.08,60.78
2026-06-17,Tablet,Electronics,East,4,2193.19,576.79
2026-06-13,Tablet,Electronics,West,9,935.61,110.21
2026-06-29,Speaker,Accessories,South,10,4426.95,870.8
2026-06-18,Mouse,Accessories,West,3,3735.52,984.38
2026-06-14,Tablet,Electronics,East,9,3377.8,746.37
2026-07-09,Mobile,Electronics,East,3,1088.95,128.89
2026-06-26,Keyboard,Accessories,East,4,3627.57,970.88
2026-06-14,Mobile,Electronics,West,9,2015.42,356.62
2026-07-04,Camera,Electronics,East,5,2200.23,560.48
2026-06-17,Printer,Office,West,9,3135.52,291.6
2026-07-08,Keyboard,Accessories,West,7,3964.36,465.7
2026-07-01,Mouse,Accessories,East,6,3753.36,600.55
2026-06-27,Mouse,Accessories,East,3,1142.22,78.67
2026-07-11,Camera,Electronics,South,5,2706.32,374.73
2026-06-17,Mouse,Accessories,North,9,2854.4,646.71
2026-06-17,Tablet,Electronics,East,4,573.52,114.42
2026-06-18,Mouse,Accessories,South,4,1266.92,290.54
2026-07-07,Speaker,Accessories,West,1,3671.19,863.84
2026-07-12,Mobile,Electronics,East,9,1906.67,131.1
2026-06-25,Keyboard,Accessories,South,8,1807.05,135.25
2026-07-12,Keyboard,Accessories,South,9,2925.32,427.16
2026-07-10,Mouse,Accessories,South,7,1144.55,97.78
2026-06-17,Camera,Electronics,West,4,834.4,47.33
2026-07-11,Headphones,Accessories,South,5,330.39,59.58
2026-07-05,Mobile,Electronics,South,4,3607.05,752.05
2026-07-11,Camera,Electronics,South,5,2638.95,652.44
2026-06-24,Tablet,Electronics,South,3,4368.36,1243.58
2026-06-20,Mouse,Accessories,West,4,1654.12,240.2
2026-07-10,Headphones,Accessories,East,4,3451.28,850.75
2026-06-20,Mobile,Electronics,East,9,1260.63,238.35
2026-07-08,Printer,Office,East,3,3775.34,235.35
2026-06-13,Monitor,Electronics,East,4,4978.49,652.09
2026-06-19,Printer,Office,South,2,463.33,134.54
2026-06-13,Laptop,Electronics,East,2,1945.58,117.94
2026-06-16,Mobile,Electronics,East,7,4528.87,1298.88
2026-06-17,Mouse,Accessories,West,9,1737.25,129.52
2026-06-23,Tablet,Electronics,North,7,4305.74,1004.62
2026-06-25,Printer,Office,North,3,1290.42,350.92
2026-07-01,Keyboard,Accessories,South,9,4993.4,560.92
2026-07-03,Printer,Office,North,9,1574.94,424.97
2026-06-16,Keyboard,Accessories,East,4,4932.55,401.98
2026-06-12,Keyboard,Accessories,West,7,4460.17,991.24
2026-06-30,Keyboard,Accessories,West,9,2711.68,145.63
2026-06-15,Headphones,Accessories,East,2,1290.29,168.32
2026-06-25,Camera,Electronics,East,5,2658.67,748.34
2026-06-17,Headphones,Accessories,West,1,3810.64,611.92
2026-07-10,Monitor,Electronics,West,10,1807.53,419.81
2026-06-21,Tablet,Electronics,West,10,758.65,168.97
2026-06-28,Mouse,Accessories,North,9,2831.07,840.58
2026-06-17,Mouse,Accessories,East,10,1626.04,281.44
2026-06-28,Laptop,Electronics,East,5,2759.32,796.61
2026-06-20,Tablet,Electronics,South,1,1194.12,197.4
2026-06-14,Monitor,Electronics,East,1,3540.53,359.03
2026-07-10,Headphones,Accessories,North,9,3167.63,394.91
2026-06-26,Monitor,Electronics,South,8,3006.36,437.47
2026-06-19,Monitor,Electronics,North,9,2483.3,474.27
2026-06-17,Printer,Office,West,2,2560.17,292.79
2026-06-29,Headphones,Accessories,West,5,2735.17,402.04
2026-07-02,Laptop,Electronics,South,7,1323.0,267.16
2026-06-16,Camera,Electronics,South,10,1809.45,532.15
2026-06-12,Tablet,Electronics,South,5,1738.5,321.12
2026-07-08,Speaker,Accessories,West,2,141.22,19.06
2026-06-24,Mouse,Accessories,South,1,3409.87,186.15
2026-07-05,Mouse,Accessories,West,3,4228.32,792.28
2026-07-05,Keyboard,Accessories,West,3,1976.09,135.94
2026-06-21,Printer,Office,West,9,945.56,131.76
2026-06-25,Monitor,Electronics,East,1,3228.1,301.93
2026-07-07,Camera,Electronics,West,9,928.58,70.04
2026-06-14,Monitor,Electronics,West,2,3875.02,846.39
2026-06-20,Printer,Office,East,3,1698.54,391.86
2026-06-27,Mouse,Accessories,West,3,3137.01,662.16
2026-06-19,Camera,Electronics,South,9,4146.91,244.86
2026-07-07,Monitor,Electronics,South,10,365.9,108.38
2026-06-24,Headphones,Accessories,East,9,1984.01,120.3
2026-06-25,Camera,Electronics,West,9,2628.57,478.6
2026-07-01,Camera,Electronics,East,1,3799.4,1115.51
2026-07-06,Mobile,Electronics,South,3,4343.88,510.82
2026-06-25,Camera,Electronics,East,1,1683.45,318.65
2026-07-01,Mobile,Electronics,East,2,4468.95,1183.89
2026-06-23,Speaker,Accessories,West,8,3387.13,565.65
2026-07-06,Laptop,Electronics,East,2,1450.03,352.8
2026-07-10,Printer,Office,West,4,1065.59,316.9
2026-06-21,Printer,Office,East,10,967.67,119.33
2026-07-10,Printer,Office,West,5,2664.41,771.95
2026-07-09,Monitor,Electronics,West,5,3752.96,293.69
2026-06-29,Tablet,Electronics,North,5,4258.19,1208.47
2026-06-13,Camera,Electronics,South,9,4043.23,261.67
2026-07-03,Headphones,Accessories,East,3,3351.94,941.82
2026-06-16,Laptop,Electronics,North,9,1668.78,176.88
2026-07-05,Mobile,Electronics,North,3,2745.44,166.25
2026-07-08,Mouse,Accessories,East,5,3005.8,295.53
2026-07-10,Keyboard,Accessories,North,4,3781.46,1026.65
2026-07-05,Keyboard,Accessories,South,9,3598.77,560.56
2026-06-23,Printer,Office,South,5,867.6,95.79
2026-06-28,Camera,Electronics,East,10,2777.75,639.15
2026-07-02,Headphones,Accessories,North,10,2645.2,323.15
2026-07-12,Camera,Electronics,North,6,2039.7,243.06
2026-07-09,Laptop,Electronics,East,10,4298.67,1079.38
2026-06-23,Speaker,Accessories,North,3,4192.84,975.71
2026-06-28,Monitor,Electronics,South,10,2368.29,360.75
2026-07-01,Tablet,Electronics,South,4,2324.32,357.75
2026-07-08,Headphones,Accessories,North,10,2203.59,493.32
2026-06-12,Monitor,Electronics,North,8,748.81,104.29
2026-06-18,Camera,Electronics,North,2,3317.0,245.25
2026-06-17,Speaker,Accessories,North,8,2386.2,155.93
2026-07-08,Headphones,Accessories,West,2,2403.0,558.2
2026-07-11,Mobile,Electronics,East,6,549.71,47.9
2026-06-27,Printer,Office,West,6,1119.25,189.57
2026-07-12,Laptop,Electronics,South,4,4488.29,429.74
2026-06-12,Camera,Electronics,East,5,1566.65,239.13
2026-06-12,Printer,Office,South,4,2302.73,644.26
2026-06-13,Speaker,Accessories,West,3,3056.19,173.71
2026-06-12,Camera,Electronics,West,10,3356.91,583.07
2026-06-18,Keyboard,Accessories,North,6,1348.31,118.23
2026-06-13,Monitor,Electronics,West,5,411.87,53.17
2026-06-30,Mobile,Electronics,East,7,294.21,32.13
2026-06-14,Keyboard,Accessories,West,9,4438.32,587.7
2026-07-01,Printer,Office,North,8,3899.87,554.87
2026-06-17,Keyboard,Accessories,South,6,955.46,82.3
2026-06-16,Laptop,Electronics,East,3,867.72,141.48
2026-06-24,Laptop,Electronics,South,6,1116.42,89.06
2026-06-23,Keyboard,Accessories,North,4,2900.37,470.45
2026-07-01,Laptop,Electronics,North,2,399.67,108.74
2026-06-12,Mobile,Electronics,South,2,776.15,135.82
2026-07-06,Monitor,Electronics,West,9,720.89,191.32
2026-06-17,Mouse,Accessories,East,4,2363.81,501.92
2026-06-16,Speaker,Accessories,East,1,3998.94,684.78
2026-06-18,Mobile,Electronics,East,9,129.31,33.07
2026-07-04,Mobile,Electronics,West,9,3252.63,233.38
2026-07-03,Mouse,Accessories,East,5,474.54,48.95
2026-07-12,Mouse,Accessories,West,5,4114.84,482.13
2026-06-24,Mobile,Electronics,West,10,771.57,175.85
2026-06-20,Monitor,Electronics,South,3,4989.62,630.57
2026-07-12,Laptop,Electronics,West,6,4231.62,1161.76
2026-06-17,Mouse,Accessories,South,10,3119.23,333.35
2026-06-20,Tablet,Electronics,North,10,4349.91,1117.16
2026-07-12,Speaker,Accessories,West,3,4933.17,1217.26
2026-07-01,Mobile,Electronics,North,7,4476.9,853.62
2026-06-28,Laptop,Electronics,North,10,2467.29,265.04
2026-06-25,Mouse,Accessories,East,5,2231.05,403.84
2026-07-02,Keyboard,Accessories,West,5,1797.74,292.12
2026-06-29,Speaker,Accessories,East,9,1646.97,222.75
2026-06-24,Speaker,Accessories,East,9,4818.27,252.11
2026-06-12,Headphones,Accessories,West,5,589.01,53.67
2026-06-28,Printer,Office,South,1,4031.89,1072.45
2026-07-04,Speaker,Accessories,East,1,3233.95,441.85
2026-07-09,Mouse,Accessories,South,9,1114.7,295.91
2026-06-21,Headphones,Accessories,East,4,2032.05,446.98
2026-06-29,Mouse,Accessories,South,7,774.24,67.37
2026-06-29,Mobile,Electronics,West,8,3773.27,549.89
2026-06-22,Printer,Office,East,3,3625.22,1058.09
2026-06-23,Camera,Electronics,North,1,4821.65,655.73
2026-06-14,Mouse,Accessories,North,9,491.26,146.36
2026-06-15,Speaker,Accessories,East,8,3805.3,403.15
2026-06-27,Monitor,Electronics,West,10,816.65,127.58
2026-06-30,Laptop,Electronics,West,1,2335.84,206.92
2026-06-20,Printer,Office,East,9,3667.06,247.04
2026-07-08,Monitor,Electronics,East,5,3575.71,653.4
2026-06-29,Printer,Office,West,2,2345.39,527.55
2026-07-08,Camera,Electronics,South,2,202.62,59.66
2026-06-18,Headphones,Accessories,North,9,3738.45,413.37
2026-07-01,Mouse,Accessories,South,2,3163.46,438.99
2026-07-03,Speaker,Accessories,South,4,1925.81,246.51
2026-07-09,Laptop,Electronics,East,7,4761.25,618.8
2026-06-26,Tablet,Electronics,East,4,1967.35,326.66
2026-06-15,Laptop,Electronics,West,2,1395.88,221.39
2026-06-14,Monitor,Electronics,South,1,1026.8,225.48
2026-07-01,Speaker,Accessories,East,2,1081.35,65.42
2026-07-09,Speaker,Accessories,North,9,532.01,77.9
2026-06-15,Mobile,Electronics,South,7,339.3,41.54
2026-06-28,Laptop,Electronics,East,9,4733.93,1164.11
2026-06-26,Mouse,Accessories,West,5,2556.25,276.67
2026-06-12,Headphones,Accessories,North,3,4706.08,1254.48
2026-07-01,Keyboard,Accessories,South,6,845.37,113.15
2026-07-06,Tablet,Electronics,North,3,4805.82,632.4
2026-06-14,Headphones,Accessories,West,8,953.84,255.23
2026-06-18,Laptop,Electronics,East,7,3796.54,397.03
2026-06-23,Printer,Office,West,7,1883.45,300.32
2026-06-23,Camera,Electronics,West,2,3485.03,297.75
2026-07-11,Headphones,Accessories,South,9,1235.11,102.12
2026-06-30,Printer,Office,West,6,3385.24,314.92
2026-06-22,Printer,Office,West,1,4452.79,1220.83
2026-06-17,Speaker,Accessories,South,8,2996.53,388.09
2026-07-05,Mouse,Accessories,West,4,368.15,72.82
2026-06-25,Speaker,Accessories,North,5,1787.75,412.55
2026-06-21,Camera,Electronics,East,4,1910.16,197.21
2026-06-25,Camera,Electronics,North,4,2154.04,594.3
2026-06-16,Tablet,Electronics,South,2,2540.91,372.56
2026-06-20,Monitor,Electronics,West,1,3905.32,841.7
2026-06-26,Monitor,Electronics,East,3,2266.66,538.44
2026-06-20,Tablet,Electronics,West,7,3546.64,190.0
2026-07-10,Headphones,Accessories,East,4,4074.42,897.41
2026-07-02,Mobile,Electronics,South,4,2646.47,178.69
2026-06-17,Mouse,Accessories,South,3,905.53,221.03
2026-07-09,Headphones,Accessories,North,6,1402.25,300.43
2026-06-15,Mouse,Accessories,North,10,1002.45,120.81
2026-07-03,Laptop,Electronics,North,2,3146.52,652.74
2026-06-14,Laptop,Electronics,South,9,3648.39,320.71
2026-06-23,Headphones,Accessories,East,4,2679.57,488.49
2026-07-10,Camera,Electronics,West,4,3355.42,784.55
2026-06-28,Tablet,Electronics,North,3,337.6,49.94
2026-06-26,Laptop,Electronics,East,1,2959.79,822.03
2026-06-15,Printer,Office,South,4,1556.85,267.18
2026-07-04,Mobile,Electronics,West,9,1986.65,288.44
2026-07-03,Laptop,Electronics,South,9,2520.83,716.99
2026-06-29,Tablet,Electronics,South,9,3058.01,305.67
2026-06-25,Tablet,Electronics,North,8,2817.42,568.86
2026-06-21,Monitor,Electronics,South,8,3774.28,766.43
2026-06-12,Tablet,Electronics,North,5,531.34,53.03
2026-07-10,Keyboard,Accessories,North,9,2007.78,244.09
2026-06-23,Printer,Office,East,1,3430.81,377.44
2026-06-18,Speaker,Accessories,East,3,803.04,120.72
2026-06-17,Headphones,Accessories,South,6,3667.76,217.87
2026-06-25,Speaker,Accessories,West,7,298.76,47.39
2026-06-12,Printer,Office,North,10,1271.26,256.78
2026-07-01,Mouse,Accessories,South,7,3040.05,799.13
2026-06-22,Mobile,Electronics,South,1,3644.06,850.33
2026-07-06,Laptop,Electronics,East,6,1246.7,88.2
2026-06-25,Camera,Electronics,North,7,4269.44,518.82
2026-07-04,Mouse,Accessories,West,2,3118.18,775.82
2026-06-13,Mobile,Electronics,West,2,852.44,66.36
2026-07-11,Speaker,Accessories,East,2,1681.82,119.92
2026-06-16,Keyboard,Accessories,South,1,1549.16,208.07
2026-06-21,Tablet,Electronics,South,3,4127.38,1016.45
2026-07-12,Keyboard,Accessories,West,2,1495.19,114.03
2026-07-05,Printer,Office,South,8,1115.37,92.17
2026-07-11,Mobile,Electronics,South,7,467.21,122.82
2026-06-19,Tablet,Electronics,South,6,4159.33,509.63
2026-06-20,Headphones,Accessories,North,2,2014.2,409.83
2026-07-06,Tablet,Electronics,West,5,3281.31,785.06
2026-06-12,Laptop,Electronics,North,10,685.29,34.41
2026-06-25,Keyboard,Accessories,North,10,2119.93,111.86
2026-06-21,Mouse,Accessories,North,8,4513.27,527.72
2026-07-02,Speaker,Accessories,North,1,4049.58,1142.84
2026-07-06,Camera,Electronics,North,8,3291.12,673.44
2026-07-01,Laptop,Electronics,West,4,1303.04,143.15
2026-06-12,Tablet,Electronics,North,1,4905.0,861.05
2026-06-17,Keyboard,Accessories,East,1,3584.5,218.0
2026-06-15,Speaker,Accessories,South,7,3017.54,465.4
2026-06-24,Mobile,Electronics,North,9,2786.32,541.72
2026-07-08,Laptop,Electronics,South,7,3504.78,378.66
2026-07-11,Speaker,Accessories,East,1,506.19,57.23
2026-06-25,Keyboard,Accessories,North,7,4153.91,629.1
2026-06-19,Mouse,Accessories,North,6,4139.69,809.29
2026-06-27,Tablet,Electronics,East,3,3055.78,174.87
2026-06-18,Printer,Office,South,6,2402.99,549.93
2026-06-23,Laptop,Electronics,South,9,1646.88,136.26
2026-07-09,Mouse,Accessories,West,4,4296.9,504.05
2026-06-26,Monitor,Electronics,East,5,769.84,71.23
2026-07-06,Keyboard,Accessories,North,9,3340.91,518.96
2026-06-15,Headphones,Accessories,North,9,1101.8,72.85
2026-07-12,Speaker,Accessories,West,3,1607.69,423.32
2026-06-17,Mouse,Accessories,East,10,2508.69,731.63
2026-06-16,Keyboard,Accessories,South,3,1383.54,271.33
2026-07-01,Keyboard,Accessories,North,10,4695.25,399.17
2026-06-12,Tablet,Electronics,West,3,3772.64,246.23
2026-06-17,Keyboard,Accessories,South,7,4994.49,441.38
2026-06-23,Mobile,Electronics,East,3,2358.26,641.01
2026-06-13,Laptop,Electronics,North,2,4007.94,956.38
2026-07-02,Laptop,Electronics,East,1,3479.98,867.32
2026-06-16,Headphones,Accessories,West,3,4390.05,592.01
2026-06-23,Monitor,Electronics,West,10,3325.8,564.09
2026-06-16,Camera,Electronics,South,5,4923.57,1303.49
2026-07-11,Mobile,Electronics,South,4,2178.25,610.08
2026-07-10,Mouse,Accessories,North,3,3388.52,251.41
2026-06-25,Printer,Office,North,10,3025.84,672.88
2026-07-03,Headphones,Accessories,West,9,3916.87,1009.91
2026-06-22,Speaker,Accessories,North,8,899.67,240.24
2026-06-14,Speaker,Accessories,East,8,3196.19,673.63
2026-06-18,Speaker,Accessories,North,1,2451.38,608.59
2026-07-11,Camera,Electronics,South,10,4221.71,534.25
2026-07-08,Monitor,Electronics,South,4,3981.37,652.77
2026-07-02,Camera,Electronics,South,9,2094.02,154.67
2026-07-04,Speaker,Accessories,East,5,1125.91,333.73
2026-07-06,Camera,Electronics,East,10,2946.21,567.51
