Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2026-06-19,Mouse,Accessories,South,4,3323.47,817.45
2026-07-12,Tablet,Electronics,North,6,653.68,184.53
2026-06-20,Speaker,Accessories,North,6,4396.38,243.86
2026-07-12,Keyboard,Accessories,South,3,2050.58,332.77
2026-06-27,Camera,Electronics,West,5,4737.65,1213.71
2026-06-16,Laptop,Electronics,West,6,3518.63,477.69
2026-07-03,Headphones,Accessories,South,3,698.34,162.07
2026-06-13,Printer,Office,North,9,1931.86,356.12
2026-07-11,Tablet,Electronics,South,1,475.06,37.6
2026-06-20,Speaker,Accessories,East,10,3202.96,866.06
2026-06-12,Headphones,Accessories,North,9,3702.72,273.86
2026-07-10,Keyboard,Accessories,West,4,4056.34,868.23
2026-06-16,Laptop,Electronics,East,6,764.06,179.9
2026-06-16,Monitor,Electronics,East,8,1997.53,173.93
2026-06-27,Printer,Office,West,7,4859.04,868.76
2026-06-12,Keyboard,Accessories,South,2,4822.02,1023.07
2026-07-12,Speaker,Accessories,South,4,3359.5,543.45
2026-07-08,Laptop,Electronics,East,7,2903.78,190.4
2026-06-24,Mobile,Electronics,East,8,2739.93,419.94
2026-07-02,Headphones,Accessories,East,5,2551.41,563.24
2026-07-08,Mouse,Accessories,West,9,2021.26,427.0
2026-07-12,Mobile,Electronics,North,5,2859.19,713.03
2026-06-27,Keyboard,Accessories,South,5,4335.51,756.35
2026-07-07,Printer,Office,West,1,3724.38,685.66
2026-07-12,Headphones,Accessories,South,4,2564.77,138.68
2026-07-02,Camera,Electronics,North,9,1197.49,125.6
2026-06-26,Mouse,Accessories,North,6,708.63,41.62
2026-06-26,Laptop,Electronics,East,4,4450.64,760.49
2026-07-08,Mobile,Electronics,South,1,1348.71,111.84
2026-06-22,Mobile,Electronics,West,1,4211.6,338.83
2026-07-11,Mouse,Accessories,West,1,1352.96,137.72
2026-07-03,Mouse,Accessories,North,1,262.75,66.93
2026-07-08,Laptop,Electronics,West,3,1185.56,193.72
2026-06-16,Keyboard,Accessories,North,3,787.01,40.02
2026-06-21,Monitor,Electronics,South,1,3390.59,489.42
2026-07-04,Mobile,Electronics,South,9,3168.06,482.72
2026-07-05,Tablet,Electronics,South,1,2205.01,222.96
2026-06-14,Monitor,Electronics,East,2,1525.73,91.71
2026-07-09,Tablet,Electronics,East,6,4237.99,410.86
2026-07-01,Speaker,Accessories,West,10,2336.07,359.68
2026-07-07,Camera,Electronics,North,10,3679.56,712.95
2026-06-30,Headphones,Accessories,South,2,4760.6,578.51
2026-07-06,Mouse,Accessories,East,2,839.14,99.38
2026-06-15,Keyboard,Accessories,South,6,3326.38,912.38
2026-07-10,Speaker,Accessories,West,3,895.31,238.81
2026-06-29,Keyboard,Accessories,West,3,1125.54,88.01
2026-07-03,Camera,Electronics,North,6,4763.65,1390.34
2026-06-21,Mouse,Accessories,North,10,1869.79,501.22
2026-07-12,Mouse,Accessories,West,7,1684.86,269.3
2026-06-18,Camera,Electronics,West,9,4509.89,305.55
2026-06-30,Printer,Office,South,1,4420.98,803.57
2026-06-15,Speaker,Accessories,West,1,3691.86,415.25
2026-06-30,Laptop,Electronics,North,1,3271.27,429.08
2026-06-18,Monitor,Electronics,East,2,3858.05,845.94
2026-07-07,Headphones,Accessories,South,5,473.01,81.49
2026-07-03,Tablet,Electronics,South,2,1638.46,219.58
2026-07-04,Monitor,Electronics,West,5,3793.88,946.9
2026-06-15,Headphones,Accessories,North,6,4846.1,668.08
2026-06-18,Headphones,Accessories,West,6,4956.96,712.94
2026-06-25,Keyboard,Accessories,East,2,2631.01,279.45
2026-07-02,Keyboard,Accessories,East,3,1506.03,300.22
2026-06-16,Printer,Office,North,7,3972.0,697.85
2026-07-07,Headphones,Accessories,West,4,3081.22,652.83
2026-07-11,Speaker,Accessories,South,2,1853.97,98.76
2026-06-13,Laptop,Electronics,East,1,1225.95,329.65
2026-07-05,Laptop,Electronics,South,5,1854.86,201.16
2026-06-24,Keyboard,Accessories,West,1,2749.81,205.28
2026-06-13,Headphones,Accessories,East,1,2112.16,394.14
2026-06-24,Camera,Electronics,West,3,2114.91,181.71
2026-07-04,Headphones,Accessories,North,2,526.9,133.95
2026-06-21,Camera,Electronics,North,9,1758.06,511.54
2026-06-15,Printer,Office,South,7,855.63,183.1
2026-06-27,Mobile,Electronics,West,8,1414.28,237.78
2026-06-24,Speaker,Accessories,West,10,1357.65,178.89
2026-06-17,Keyboard,Accessories,South,1,2691.68,399.16
2026-06-23,Monitor,Electronics,West,9,3311.71,734.24
2026-06-22,Printer,Office,North,8,1874.96,233.12
2026-06-24,Mobile,Electronics,North,1,761.45,93.52
2026-06-21,Mobile,Electronics,East,6,1043.56,117.99
2026-06-28,Headphones,Accessories,West,6,122.7,13.7
2026-07-09,Tablet,Electronics,West,5,1773.58,391.73
2026-06-14,Speaker,Accessories,East,1,3961.81,713.15
2026-06-19,Keyboard,Accessories,East,10,2622.8,252.0
2026-06-13,Monitor,Electronics,East,4,3302.31,808.1
2026-06-17,Monitor,Electronics,East,5,2160.69,505.41
2026-07-05,Mouse,Accessories,North,1,811.59,127.52
2026-06-22,Tablet,Electronics,East,5,1060.17,141.14
2026-06-24,Monitor,Electronics,West,5,755.97,153.38
2026-07-06,Tablet,Electronics,East,1,2456.29,435.6
2026-06-30,Camera,Electronics,South,3,4352.23,851.71
2026-06-23,Monitor,Electronics,East,9,1051.77,206.32
2026-07-05,Monitor,Electronics,East,7,2670.1,427.52
2026-07-09,Speaker,Accessories,South,10,1521.37,217.98
2026-06-28,Speaker,Accessories,South,5,4987.81,361.91
2026-06-30,Printer,Office,West,8,4340.67,954.78
2026-07-10,Mouse,Accessories,West,6,188.93,50.69
2026-06-27,Laptop,Electronics,North,5,2301.73,629.85
2026-07-06,Speaker,Accessories,North,2,3457.26,725.47
2026-06-26,Headphones,Accessories,South,1,3154.51,251.23
2026-06-14,Camera,Electronics,East,7,2526.78,528.53
2026-07-03,Camera,Electronics,North,5,1169.78,111.54
2026-07-06,Speaker,Accessories,North,8,284.76,38.12
2026-07-04,Monitor,Electronics,North,9,4628.09,347.56
2026-06-26,Speaker,Accessories,West,8,3149.82,266.38
2026-06-16,Mouse,Accessories,South,4,224.92,61.8
2026-06-17,Laptop,Electronics,East,5,3651.36,745.17
2026-06-30,Monitor,Electronics,South,10,4127.9,499.77
2026-07-03,Headphones,Accessories,West,3,4861.87,1366.51
2026-07-12,Camera,Electronics,East,2,3290.66,378.95
2026-06-13,Headphones,Accessories,South,1,2457.58,208.58
2026-06-14,Camera,Electronics,West,8,1565.69,428.38
2026-06-16,Printer,Office,East,4,3366.97,263.32
2026-06-12,Keyboard,Accessories,East,3,3732.3,1040.4
2026-06-22,Camera,Electronics,West,1,1678.84,258.53
2026-06-22,Tablet,Electronics,East,5,490.51,95.31
2026-07-01,Laptop,Electronics,North,5,2211.62,411.63
2026-06-17,Tablet,Electronics,East,8,4701.9,287.01
2026-06-29,Keyboard,Accessories,North,1,4020.11,397.92
2026-06-24,Speaker,Accessories,West,5,545.98,82.41
2026-06-19,Keyboard,Accessories,East,5,841.46,227.89
2026-06-15,Tablet,Electronics,West,7,2851.33,379.96
2026-07-12,Mouse,Accessories,East,6,4723.38,268.79
2026-07-07,Mouse,Accessories,North,3,843.8,208.59
2026-06-19,Camera,Electronics,West,4,1686.54,391.55
2026-06-22,Keyboard,Accessories,South,9,2074.36,568.22
2026-06-17,Mobile,Electronics,West,3,3671.28,614.92
2026-06-16,Mobile,Electronics,East,10,2750.61,740.43
2026-06-20,Keyboard,Accessories,East,9,2087.48,537.92
2026-07-06,Laptop,Electronics,East,3,1074.78,214.98
2026-07-05,Mouse,Accessories,North,7,3409.45,277.44
2026-06-30,Monitor,Electronics,East,10,4737.89,773.23
2026-07-04,Mouse,Accessories,West,3,4486.26,671.05
2026-07-10,Monitor,Electronics,West,7,3881.75,819.97
2026-06-20,Headphones,Accessories,North,1,2546.21,491.01
2026-07-12,Speaker,Accessories,North,1,1380.83,233.45
2026-06-25,Headphones,Accessories,South,6,2159.42,504.77
2026-07-08,Camera,Electronics,West,6,1421.47,267.34
2026-06-28,Camera,Electronics,North,1,4018.99,979.6
2026-07-12,Monitor,Electronics,North,6,2862.64,174.51
2026-06-19,Headphones,Accessories,South,3,1732.52,385.35
2026-06-27,Camera,Electronics,North,8,2092.54,315.38
2026-06-30,Camera,Electronics,North,5,4105.66,271.64
2026-06-30,Headphones,Accessories,East,7,2731.1,724.54
2026-06-13,Headphones,Accessories,North,7,2853.88,626.87
2026-06-29,Mobile,Electronics,North,1,562.8,58.33
2026-06-28,Tablet,Electronics,East,7,2282.8,149.21
2026-06-17,Headphones,Accessories,West,6,2178.72,501.53
2026-07-06,Tablet,Electronics,West,2,3235.51,252.24
2026-06-20,Speaker,Accessories,East,3,3861.11,1039.23
2026-07-06,Printer,Office,West,10,3035.34,229.46
2026-07-08,Mobile,Electronics,East,6,250.11,18.16
2026-07-09,Laptop,Electronics,West,3,4597.36,1131.16
2026-06-26,Monitor,Electronics,South,2,1925.82,255.04
2026-07-10,Tablet,Electronics,East,2,697.01,117.9
2026-07-12,Laptop,Electronics,East,6,4686.98,257.1
2026-07-11,Mouse,Accessories,North,4,527.88,121.1
2026-06-23,Camera,Electronics,South,8,2916.67,826.64
2026-07-04,Laptop,Electronics,North,7,3545.14,195.22
2026-07-08,Monitor,Electronics,North,10,4894.76,1050.19
2026-07-01,Monitor,Electronics,East,2,3601.97,491.0
2026-06-22,Camera,Electronics,West,5,863.41,122.49
2026-06-17,Headphones,Accessories,East,4,2664.61,193.26
2026-07-12,Mouse,Accessories,North,6,635.63,50.88
2026-06-18,Headphones,Accessories,North,10,2761.47,796.51
2026-07-11,Monitor,Electronics,North,6,2874.95,580.45
2026-06-13,Headphones,Accessories,North,1,1966.88,547.83
2026-07-04,Camera,Electronics,South,1,3444.85,877.88
2026-06-20,Camera,Electronics,West,10,3924.82,609.89
2026-06-14,Camera,Electronics,West,10,1787.71,459.28
2026-06-30,Laptop,Electronics,East,1,1099.53,198.25
2026-06-19,Headphones,Accessories,South,5,4302.95,1207.69
2026-06-22,Laptop,Electronics,South,7,2113.37,334.6
2026-07-01,Monitor,Electronics,West,7,353.85,64.68
2026-06-22,Speaker,Accessories,West,2,4789.98,1189.8
2026-06-24,Keyboard,Accessories,North,7,196.65,46.44
2026-06-16,Tablet,Electronics,East,7,109.48,31.8
2026-06-27,Tablet,Electronics,West,4,2092.82,529.92
2026-07-01,Monitor,Electronics,East,2,1554.22,196.84
2026-07-12,Tablet,Electronics,South,2,3861.18,901.79
2026-06-19,Camera,Electronics,East,3,4871.58,1013.85
2026-06-16,Laptop,Electronics,South,2,1616.48,381.83
2026-06-14,Mobile,Electronics,South,2,4678.75,361.11
2026-06-24,Monitor,Electronics,West,1,3792.54,413.43
2026-06-19,Mouse,Accessories,West,6,4855.57,796.93
2026-06-14,Monitor,Electronics,South,3,2858.62,253.51
2026-07-06,Headphones,Accessories,West,3,3242.04,454.18
2026-07-12,Printer,Office,North,5,4194.91,621.02
2026-06-23,Camera,Electronics,East,4,1058.19,238.61
2026-07-12,Monitor,Electronics,West,4,268.14,62.34
2026-06-20,Laptop,Electronics,North,7,2936.57,348.45
2026-07-03,Monitor,Electronics,North,5,3565.26,980.9
2026-06-23,Printer,Office,North,4,592.08,71.67
2026-06-17,Monitor,Electronics,West,1,3460.5,480.94
2026-07-09,Laptop,Electronics,South,10,2904.23,751.99
2026-06-24,Printer,Office,North,6,3382.91,295.38
2026-07-12,Keyboard,Accessories,West,10,3572.93,249.3
2026-06-28,Keyboard,Accessories,North,6,3482.28,515.78
2026-06-23,Laptop,Electronics,West,6,4396.77,1040.32
2026-06-21,Monitor,Electronics,East,1,3492.7,627.1
2026-07-11,Printer,Office,East,6,2323.86,569.01
2026-06-25,Keyboard,Accessories,West,3,2674.66,702.52
2026-07-04,Printer,Office,East,4,4342.35,760.46
2026-06-27,Speaker,Accessories,South,1,186.91,47.81
2026-06-27,Monitor,Electronics,West,1,1881.48,158.94
2026-07-09,Speaker,Accessories,West,4,4092.13,1158.77
2026-07-11,Speaker,Accessories,West,1,4454.46,1109.84
2026-07-12,Camera,Electronics,West,4,648.76,189.61
2026-06-14,Laptop,Electronics,West,1,844.6,239.5
2026-07-06,Keyboard,Accessories,West,10,3823.13,273.96
2026-07-02,Camera,Electronics,South,9,4237.04,736.1
2026-06-18,Keyboard,Accessories,West,2,2273.64,262.3
2026-07-08,Mobile,Electronics,East,1,3790.05,819.85
2026-07-09,Printer,Office,West,7,479.73,38.57
2026-07-09,Camera,Electronics,West,7,2147.59,590.17
2026-06-24,Printer,Office,South,2,2644.2,510.8
2026-06-24,Printer,Office,North,5,1361.47,81.44
2026-06-29,Printer,Office,East,5,2924.44,246.55
2026-07-03,Camera,Electronics,North,3,1992.85,257.02
2026-07-04,Printer,Office,North,10,3081.81,517.39
2026-06-19,Mouse,Accessories,South,5,3484.26,1016.21
2026-07-07,Mobile,Electronics,West,4,750.36,128.61
2026-07-04,Tablet,Electronics,North,1,198.61,45.65
2026-07-01,Mobile,Electronics,North,5,4677.72,512.4
2026-06-13,Monitor,Electronics,West,10,2125.47,494.64
2026-06-19,Keyboard,Accessories,South,6,2650.76,383.51
2026-06-16,Monitor,Electronics,North,8,4563.57,481.35
2026-07-10,Headphones,Accessories,West,7,405.31,94.0
2026-07-08,Mobile,Electronics,North,7,3657.4,614.48
2026-07-01,Camera,Electronics,North,9,1745.36,150.96
2026-06-21,Mobile,Electronics,North,3,1271.4,100.75
2026-06-22,Headphones,Accessories,North,6,4987.95,1034.38
2026-06-21,Speaker,Accessories,North,10,2661.89,402.81
2026-06-15,Keyboard,Accessories,East,9,1800.0,329.16
2026-07-05,Printer,Office,South,5,2791.78,263.63
2026-06-20,Laptop,Electronics,South,1,3479.44,478.46
2026-07-10,Speaker,Accessories,West,7,1852.15,185.13
2026-07-01,Keyboard,Accessories,East,4,2929.67,589.57
2026-06-30,Keyboard,Accessories,East,1,2079.82,212.13
2026-07-04,Keyboard,Accessories,South,10,868.36,194.39
2026-06-18,Mouse,Accessories,South,9,4508.19,460.59
2026-06-26,Camera,Electronics,North,1,2683.63,241.39
2026-06-21,Keyboard,Accessories,West,5,3562.25,375.37
2026-07-09,Keyboard,Accessories,North,3,1678.34,170.66
2026-07-02,Monitor,Electronics,West,8,2710.55,460.19
2026-06-18,Mobile,Electronics,West,6,4241.42,534.83
2026-06-13,Tablet,Electronics,West,3,1081.92,285.51
2026-07-11,Keyboard,Accessories,East,7,712.61,59.38
2026-06-21,Camera,Electronics,West,1,2930.87,202.32
2026-06-16,Printer,Office,South,4,4300.66,866.39
2026-06-13,Keyboard,Accessories,West,1,3298.8,389.14
2026-06-12,Speaker,Accessories,West,4,3247.79,544.01
2026-07-08,Laptop,Electronics,North,7,4088.89,784.3
2026-06-28,Printer,Office,North,6,3363.79,306.97
2026-06-25,Mobile,Electronics,East,4,1184.66,162.37
2026-06-17,Monitor,Electronics,North,10,2498.81,387.36
2026-06-13,Keyboard,Accessories,West,6,210.11,52.75
2026-07-12,Mouse,Accessories,East,3,1270.18,108.36
2026-07-07,Mouse,Accessories,West,1,275.81,44.9
2026-06-27,Speaker,Accessories,West,3,2635.51,738.56
2026-06-19,Mouse,Accessories,East,5,4650.08,966.44
2026-06-25,Mouse,Accessories,North,4,2889.69,727.21
2026-06-25,Printer,Office,North,4,3158.46,834.88
2026-06-16,Mouse,Accessories,North,9,405.13,69.99
2026-06-15,Printer,Office,West,3,2331.69,508.19
2026-06-21,Tablet,Electronics,North,7,2751.75,303.09
2026-06-19,Printer,Office,South,2,3251.3,388.52
2026-07-12,Monitor,Electronics,West,2,1239.47,140.08
2026-07-09,Speaker,Accessories,South,6,4299.9,279.39
2026-06-19,Keyboard,Accessories,North,2,1156.09,218.27
2026-06-18,Tablet,Electronics,North,9,2417.64,640.21
2026-07-01,Mouse,Accessories,West,5,2755.09,821.06
2026-06-29,Headphones,Accessories,West,1,3467.05,465.15
2026-06-21,Monitor,Electronics,North,2,3674.76,986.63
2026-07-02,Monitor,Electronics,North,3,2467.84,625.46
2026-06-15,Tablet,Electronics,South,5,2845.93,397.98
2026-06-29,Speaker,Accessories,North,3,4707.23,1329.28
2026-07-01,Monitor,Electronics,West,9,682.85,55.83
2026-06-23,Monitor,Electronics,East,8,2896.18,173.19
2026-07-05,Printer,Office,West,9,1522.35,456.29
2026-07-05,Headphones,Accessories,South,10,2970.35,527.19
2026-07-03,Tablet,Electronics,North,10,4914.36,803.94
2026-07-07,Camera,Electronics,North,8,2361.37,189.17
2026-06-27,Camera,Electronics,North,10,4641.34,1039.58
2026-06-30,Monitor,Electronics,West,2,4814.16,518.33
2026-07-04,Laptop,Electronics,West,10,669.33,53.43
2026-07-03,Camera,Electronics,East,3,3607.64,525.95
2026-06-30,Camera,Electronics,West,10,3558.79,893.99
2026-06-22,Monitor,Electronics,North,7,3031.09,402.37
2026-07-06,Monitor,Electronics,East,5,4222.43,425.05
2026-06-17,Speaker,Accessories,South,2,3075.25,232.4
2026-06-14,Printer,Office,South,1,2811.25,443.01
2026-06-24,Laptop,Electronics,East,9,2393.03,121.93
2026-06-25,Camera,Electronics,West,4,800.03,103.88
2026-06-22,Headphones,Accessories,South,3,1661.99,135.21
2026-06-30,Camera,Electronics,East,9,4726.24,401.9
2026-07-05,Mobile,Electronics,North,10,1858.22,143.79
2026-06-13,Keyboard,Accessories,West,10,3377.77,407.45
2026-06-29,Mobile,Electronics,West,4,3993.05,322.54
2026-06-16,Headphones,Accessories,South,3,402.61,107.47
2026-07-03,Mouse,Accessories,North,1,4733.96,956.9
2026-07-05,Monitor,Electronics,North,1,167.31,10.61
2026-07-11,Tablet,Electronics,South,5,1399.03,234.53
2026-06-20,Mouse,Accessories,East,3,1571.12,467.68
2026-07-12,Tablet,Electronics,East,2,4785.39,853.8
2026-06-28,Keyboard,Accessories,West,8,1052.84,137.14
2026-07-11,Mobile,Electronics,East,7,3285.87,304.5
2026-06-30,Headphones,Accessories,East,5,4216.7,537.44
2026-06-15,Laptop,Electronics,West,4,1593.19,431.73
2026-06-20,Mouse,Accessories,West,1,766.74,114.08
2026-07-01,Monitor,Electronics,West,5,2829.69,315.06
2026-06-27,Camera,Electronics,South,8,3202.55,954.03
2026-06-27,Camera,Electronics,North,4,2777.68,614.78
2026-06-21,Mobile,Electronics,South,2,1117.76,152.76
2026-06-21,Camera,Electronics,North,8,1982.52,559.85
2026-07-05,Mouse,Accessories,North,2,1690.23,233.86
2026-07-04,Printer,Office,South,1,4341.08,349.73
2026-06-22,Headphones,Accessories,West,9,2167.62,254.71
2026-07-04,Mobile,Electronics,North,8,4484.86,334.73
2026-07-04,Speaker,Accessories,North,1,825.01,56.79
2026-07-12,Monitor,Electronics,West,2,2398.81,411.39
2026-07-06,Tablet,Electronics,South,1,1377.51,253.34
2026-06-17,Headphones,Accessories,North,6,189.74,25.99
2026-07-01,Headphones,Accessories,South,10,2289.39,442.97
2026-06-19,Printer,Office,East,9,3831.03,463.12
2026-07-06,Headphones,Accessories,North,4,3491.32,684.13
2026-06-18,Mouse,Accessories,South,8,1436.08,344.08
2026-07-03,Mouse,Accessories,South,4,3601.58,913.07
2026-07-08,Headphones,Accessories,West,4,2525.62,753.33
2026-06-16,Headphones,Accessories,North,6,2525.01,520.54
2026-06-19,Speaker,Accessories,North,3,143.38,12.84
2026-07-03,Speaker,Accessories,North,4,199.17,59.18
2026-07-03,Laptop,Electronics,North,1,2698.74,725.47
2026-06-18,Mobile,Electronics,South,9,4810.54,707.36
2026-06-20,Printer,Office,West,6,4158.95,1020.72
2026-06-25,Mouse,Accessories,South,6,2934.74,781.31
2026-06-16,Keyboard,Accessories,South,3,1405.96,144.56
2026-06-30,Mobile,Electronics,West,7,3832.99,735.75
2026-07-02,Printer,Office,West,1,2340.44,281.94
2026-06-21,Laptop,Electronics,North,8,2994.71,191.44
2026-06-27,Camera,Electronics,West,3,2073.85,437.69
2026-06-23,Printer,Office,West,3,4441.62,672.97
2026-07-07,Keyboard,Accessories,South,3,703.82,74.77
2026-07-09,Mobile,Electronics,North,4,4090.11,852.96
2026-06-18,Printer,Office,North,1,3475.02,415.92
2026-07-10,Keyboard,Accessories,East,7,3345.87,521.86
2026-07-12,Keyboard,Accessories,East,8,2423.43,430.62
2026-07-12,Laptop,Electronics,North,8,3821.91,916.56
2026-06-27,Monitor,Electronics,East,9,4640.99,968.09
2026-06-30,Camera,Electronics,North,10,635.95,36.26
2026-06-18,Mobile,Electronics,West,6,4664.84,650.57
2026-06-25,Mobile,Electronics,North,2,3804.34,448.12
2026-07-05,Camera,Electronics,West,10,3487.24,353.64
2026-07-11,Printer,Office,East,3,1001.2,266.02
2026-07-09,Camera,Electronics,East,10,1961.81,169.15
2026-06-17,Laptop,Electronics,South,7,1699.73,94.39
2026-06-19,Monitor,Electronics,South,5,1739.21,421.23
2026-06-13,Mouse,Accessories,West,6,3934.67,1116.62
2026-06-30,Headphones,Accessories,West,6,689.41,46.84
2026-06-13,Headphones,Accessories,South,2,1610.78,358.96
2026-07-06,Keyboard,Accessories,North,7,2585.78,241.41
2026-07-12,Tablet,Electronics,East,7,2016.33,185.69
2026-07-02,Mouse,Accessories,West,10,3223.9,562.0
2026-07-12,Keyboard,Accessories,South,3,2853.0,232.22
2026-06-27,Mobile,Electronics,North,9,352.92,29.97
2026-07-02,Tablet,Electronics,North,10,1810.22,536.19
2026-06-18,Laptop,Electronics,North,6,2215.52,225.62
2026-07-11,Camera,Electronics,South,6,2062.8,499.48
2026-06-28,Speaker,Accessories,East,4,1194.92,125.45
2026-07-10,Laptop,Electronics,East,4,3431.75,665.68
2026-07-06,Laptop,Electronics,East,7,3130.61,872.83
2026-06-16,Mouse,Accessories,North,6,1561.07,418.22
2026-06-15,Monitor,Electronics,West,9,3667.31,209.55
2026-06-19,Speaker,Accessories,North,10,4465.96,777.99
2026-06-30,Tablet,Electronics,West,4,2179.36,302.34
2026-06-19,Speaker,Accessories,East,10,1667.67,390.01
2026-07-04,Printer,Office,East,3,4491.36,245.71
2026-06-20,Monitor,Electronics,West,1,4326.58,786.08
2026-06-27,Mouse,Accessories,West,8,3560.25,378.09
2026-06-12,Mouse,Accessories,East,1,4010.68,1161.79
2026-07-09,Laptop,Electronics,East,4,2819.62,836.66
2026-07-05,Mouse,Accessories,East,4,3151.72,252.81
2026-06-29,Headphones,Accessories,West,2,2136.34,377.3
2026-07-11,Camera,Electronics,East,10,2745.33,490.5
2026-06-30,Speaker,Accessories,South,9,1779.75,423.24
2026-07-09,Laptop,Electronics,West,6,2350.76,399.3
2026-06-13,Printer,Office,East,3,4926.21,1223.1
2026-06-18,Speaker,Accessories,North,10,463.27,74.98
2026-07-07,Camera,Electronics,East,7,3847.99,757.11
2026-07-02,Keyboard,Accessories,South,4,3932.97,382.28
2026-06-22,Laptop,Electronics,South,10,3387.5,992.9
2026-06-14,Tablet,Electronics,West,3,1146.81,123.45
2026-06-24,Headphones,Accessories,East,4,4685.14,741.49
2026-06-29,Mouse,Accessories,East,9,2249.42,670.0
2026-07-06,Tablet,Electronics,East,3,956.53,67.07
2026-06-18,Mouse,Accessories,North,8,2920.43,390.5
2026-06-16,Keyboard,Accessories,East,2,4533.74,896.52
2026-07-09,Monitor,Electronics,South,7,121.92,23.37
2026-06-25,Camera,Electronics,North,4,730.82,169.11
2026-07-12,Keyboard,Accessories,West,8,563.71,154.08
2026-06-30,Mouse,Accessories,North,2,1037.58,305.48
2026-06-15,Headphones,Accessories,West,6,4666.05,249.25
2026-07-12,Mobile,Electronics,North,2,4198.87,610.52
2026-06-13,Mouse,Accessories,South,10,2765.59,768.49
2026-07-04,Mobile,Electronics,West,5,1660.32,279.64
2026-07-03,Mobile,Electronics,North,4,1348.52,85.59
2026-06-13,Laptop,Electronics,North,6,4287.23,1100.9
2026-07-01,Headphones,Accessories,South,6,3280.41,424.06
2026-06-13,Laptop,Electronics,North,6,2349.29,386.04
2026-07-11,Mobile,Electronics,West,10,3064.0,571.01
2026-06-24,Laptop,Electronics,South,2,2603.02,379.54
2026-06-20,Headphones,Accessories,West,8,1890.37,524.94
2026-07-07,Tablet,Electronics,South,7,226.03,42.55
2026-06-26,Keyboard,Accessories,South,10,1732.1,99.63
2026-06-29,Printer,Office,West,10,4249.99,865.17
2026-06-30,Camera,Electronics,West,10,2597.9,549.84
2026-06-23,Printer,Office,North,4,1009.16,73.81
2026-07-11,Camera,Electronics,South,6,4527.87,678.47
2026-07-01,Printer,Office,West,9,2372.78,631.05
2026-07-09,Headphones,Accessories,West,5,308.53,20.82
2026-06-15,Mobile,Electronics,West,7,1575.42,206.72
2026-07-02,Mouse,Accessories,West,5,2139.05,485.1
2026-07-02,Speaker,Accessories,East,4,2296.42,646.58
2026-07-05,Printer,Office,East,10,4754.77,412.69
2026-06-17,Headphones,Accessories,West,3,1812.36,263.27
2026-06-12,Camera,Electronics,West,1,1496.61,236.69
2026-07-09,Mobile,Electronics,North,2,262.39,57.06
2026-06-26,Laptop,Electronics,West,10,519.81,59.83
2026-07-12,Camera,Electronics,North,4,4261.31,315.82
2026-07-06,Speaker,Accessories,North,8,992.13,264.42
2026-07-06,Headphones,Accessories,North,7,618.82,177.43
2026-07-05,Speaker,Accessories,North,7,4310.49,791.58
2026-07-01,Printer,Office,East,9,1222.79,287.77
2026-06-24,Speaker,Accessories,North,9,4215.41,384.45
2026-06-30,Keyboard,Accessories,North,2,1546.78,127.56
2026-07-01,Tablet,Electronics,North,2,1305.36,142.56
2026-06-12,Monitor,Electronics,West,10,488.76,48.84
