Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2026-06-18,Laptop,Electronics,North,10,1074.45,253.26
2026-07-01,Monitor,Electronics,South,6,4454.49,455.84
2026-06-20,Keyboard,Accessories,South,5,4405.16,414.06
2026-06-30,Printer,Office,East,7,1818.46,531.31
2026-07-08,Speaker,Accessories,East,9,2764.98,557.65
2026-07-03,Speaker,Accessories,West,2,1807.82,226.83
2026-06-21,Laptop,Electronics,South,7,2887.91,673.72
2026-06-23,Monitor,Electronics,West,6,814.21,178.13
2026-06-30,Speaker,Accessories,East,7,4982.07,779.0
2026-07-03,Tablet,Electronics,North,9,3938.9,1000.45
2026-06-12,Monitor,Electronics,West,7,3368.04,515.83
2026-06-14,Keyboard,Accessories,North,1,4737.07,797.9
2026-06-12,Speaker,Accessories,North,5,2811.27,753.29
2026-06-19,Speaker,Accessories,North,2,1535.45,263.7
2026-07-03,Printer,Office,South,6,2985.91,492.94
2026-07-02,Keyboard,Accessories,East,3,1177.95,330.65
2026-06-23,Mobile,Electronics,East,6,2951.29,191.0
2026-07-01,Headphones,Accessories,West,10,3355.89,324.22
2026-06-21,Tablet,Electronics,West,9,1424.3,183.83
2026-06-24,Monitor,Electronics,East,9,4544.98,555.76
2026-06-21,Mobile,Electronics,North,4,3784.09,371.59
2026-06-13,Mobile,Electronics,West,4,3092.58,584.88
2026-06-21,Keyboard,Accessories,East,5,3902.35,286.01
2026-06-23,Keyboard,Accessories,East,5,2508.49,301.46
2026-06-21,Monitor,Electronics,South,1,950.56,95.09
2026-06-17,Mobile,Electronics,West,3,1799.66,205.99
2026-07-12,Keyboard,Accessories,West,9,3036.97,887.47
2026-06-26,Mouse,Accessories,West,3,4893.53,1283.95
2026-06-27,Camera,Electronics,West,3,4896.2,497.89
2026-06-15,Camera,Electronics,North,9,4825.97,1308.3
2026-07-12,Camera,Electronics,North,5,3931.06,823.75
2026-07-11,Mobile,Electronics,North,2,216.8,52.7
2026-06-23,Monitor,Electronics,North,3,1403.71,253.13
2026-07-03,Monitor,Electronics,North,9,4697.36,507.94
2026-06-12,Headphones,Accessories,North,9,3467.79,448.96
2026-07-12,Laptop,Electronics,West,2,1986.24,166.65
2026-06-29,Headphones,Accessories,West,7,1278.25,223.5
2026-06-12,Headphones,Accessories,East,4,4073.52,893.93
2026-07-10,Tablet,Electronics,South,1,4867.43,605.64
2026-06-24,Printer,Office,West,9,1867.54,322.84
2026-06-23,Camera,Electronics,South,8,2119.59,484.77
2026-06-18,Printer,Office,South,5,370.86,55.71
2026-07-12,Mobile,Electronics,South,7,2756.75,480.87
2026-07-03,Headphones,Accessories,East,2,2258.61,292.86
2026-06-22,Mouse,Accessories,West,10,3942.72,940.52
2026-07-03,Monitor,Electronics,South,8,2728.51,610.05
2026-07-03,Tablet,Electronics,South,7,2442.72,616.95
2026-07-05,Speaker,Accessories,South,7,1864.16,134.95
2026-06-14,Keyboard,Accessories,South,7,2196.02,439.62
2026-06-16,Speaker,Accessories,North,9,1367.94,325.28
2026-07-01,Keyboard,Accessories,North,3,1283.18,189.72
2026-06-22,Printer,Office,East,6,832.55,116.71
2026-06-14,Monitor,Electronics,East,8,2348.34,534.87
2026-06-19,Headphones,Accessories,East,7,4041.19,873.61
2026-06-19,Camera,Electronics,South,6,3230.67,834.87
2026-06-23,Printer,Office,North,3,3772.5,763.5
2026-07-07,Monitor,Electronics,South,1,4344.6,740.23
2026-06-29,Mouse,Accessories,South,8,3982.66,823.96
2026-07-02,Speaker,Accessories,South,2,2981.12,425.45
2026-07-12,Camera,Electronics,South,10,4360.54,781.74
2026-06-27,Camera,Electronics,East,5,2714.95,291.52
2026-07-09,Keyboard,Accessories,West,9,167.27,25.06
2026-06-17,Keyboard,Accessories,East,6,1403.48,152.46
2026-06-12,Tablet,Electronics,North,10,3025.79,773.28
2026-07-02,Tablet,Electronics,South,10,3962.05,518.8
2026-06-22,Keyboard,Accessories,North,3,2296.16,512.93
2026-07-12,Headphones,Accessories,West,8,1355.17,387.81
2026-06-25,Printer,Office,East,9,1333.87,202.03
2026-06-16,Tablet,Electronics,West,6,2925.68,193.51
2026-06-24,Monitor,Electronics,North,9,4091.86,291.92
2026-06-25,Keyboard,Accessories,West,5,1111.22,306.19
2026-06-17,Printer,Office,East,5,433.27,72.55
2026-06-27,Mobile,Electronics,North,10,662.58,35.31
2026-07-11,Camera,Electronics,North,7,2693.96,571.98
2026-06-23,Tablet,Electronics,South,6,4071.68,1199.78
2026-06-19,Printer,Office,North,5,3170.41,481.12
2026-06-23,Monitor,Electronics,West,6,2631.58,249.77
2026-07-03,Speaker,Accessories,West,10,2956.03,687.61
2026-07-05,Mouse,Accessories,South,1,3232.6,753.59
2026-07-07,Laptop,Electronics,West,9,2014.09,497.62
2026-07-11,Laptop,Electronics,North,1,2175.21,406.86
2026-06-22,Keyboard,Accessories,West,7,2900.72,439.22
2026-06-28,Printer,Office,East,8,552.54,57.38
2026-06-16,Monitor,Electronics,East,6,3556.21,822.35
2026-06-27,Camera,Electronics,North,8,4304.67,296.6
2026-06-27,Printer,Office,South,6,2827.27,186.22
2026-06-30,Laptop,Electronics,East,6,2981.02,348.02
2026-06-16,Monitor,Electronics,North,1,3289.13,274.65
2026-06-13,Mouse,Accessories,South,4,3956.08,465.99
2026-07-06,Monitor,Electronics,South,8,508.48,102.23
2026-06-17,Laptop,Electronics,East,7,2330.31,287.72
2026-07-07,Headphones,Accessories,East,7,3848.61,883.93
2026-06-12,Laptop,Electronics,South,3,2564.45,483.4
2026-07-07,Camera,Electronics,South,1,1122.22,140.15
2026-07-09,Headphones,Accessories,North,5,549.28,155.19
2026-06-26,Mobile,Electronics,East,2,2809.05,547.0
2026-06-17,Mobile,Electronics,West,5,1743.05,336.44
2026-07-09,Speaker,Accessories,East,2,2690.32,298.12
2026-06-18,Camera,Electronics,South,10,112.65,9.49
2026-07-12,Printer,Office,West,2,2492.46,364.1
2026-06-29,Mouse,Accessories,West,3,1704.68,85.29
2026-06-15,Tablet,Electronics,North,7,1319.9,303.17
2026-06-20,Mobile,Electronics,East,10,3726.08,1080.98
2026-06-13,Speaker,Accessories,West,7,3577.87,335.72
2026-07-05,Keyboard,Accessories,East,7,2417.11,493.9
2026-06-30,Headphones,Accessories,North,8,2112.59,218.44
2026-06-25,Speaker,Accessories,South,3,2344.0,527.35
2026-07-06,Keyboard,Accessories,South,9,379.9,53.47
2026-06-19,Headphones,Accessories,North,1,3718.59,826.13
2026-06-24,Mouse,Accessories,South,10,2468.29,196.08
2026-06-24,Tablet,Electronics,South,10,3253.64,899.91
2026-06-30,Monitor,Electronics,North,1,2576.58,144.77
2026-06-25,Monitor,Electronics,East,7,3032.87,575.04
2026-06-15,Laptop,Electronics,North,2,984.22,182.99
2026-06-13,Printer,Office,East,10,531.52,79.77
2026-06-25,Camera,Electronics,West,2,1018.1,224.47
2026-07-12,Camera,Electronics,West,10,3903.81,555.72
2026-07-10,Monitor,Electronics,West,9,163.8,37.84
2026-06-13,Printer,Office,South,9,3248.87,822.93
2026-07-09,Tablet,Electronics,North,8,3727.36,1032.26
2026-07-12,Headphones,Accessories,West,1,1314.77,321.47
2026-07-03,Monitor,Electronics,North,6,1430.32,248.25
2026-06-27,Speaker,Accessories,North,8,3255.1,482.74
2026-06-17,Camera,Electronics,East,10,3489.14,479.28
2026-06-13,Keyboard,Accessories,South,8,2994.36,340.26
2026-06-24,Printer,Office,South,8,3109.83,788.4
2026-06-22,Camera,Electronics,West,8,267.22,45.53
2026-06-25,Mobile,Electronics,East,1,1798.05,182.84
2026-06-23,Keyboard,Accessories,West,9,4108.21,781.44
2026-06-29,Mouse,Accessories,North,3,665.26,139.93
2026-07-12,Printer,Office,West,7,4678.22,971.82
2026-06-30,Keyboard,Accessories,East,8,2320.25,187.84
2026-06-22,Laptop,Electronics,West,5,1121.92,117.93
2026-06-17,Mobile,Electronics,South,7,704.33,136.37
2026-06-15,Headphones,Accessories,East,10,3544.97,291.92
2026-06-16,Laptop,Electronics,South,1,4410.2,1088.31
2026-07-04,Speaker,Accessories,West,9,3386.5,543.24
2026-07-12,Camera,Electronics,North,4,2707.24,609.12
2026-06-22,Mouse,Accessories,North,8,180.91,25.48
2026-06-12,Laptop,Electronics,North,4,1627.06,263.22
2026-06-22,Speaker,Accessories,East,5,3972.39,527.03
2026-06-14,Mouse,Accessories,West,4,521.65,132.47
2026-06-15,Speaker,Accessories,West,6,4383.41,955.23
2026-07-09,Mouse,Accessories,West,5,1033.35,85.89
2026-07-11,Laptop,Electronics,South,6,4491.09,814.37
2026-06-26,Speaker,Accessories,West,1,4678.42,245.62
2026-07-03,Keyboard,Accessories,West,5,2661.48,486.41
2026-06-18,Keyboard,Accessories,East,7,1189.21,178.01
2026-07-07,Keyboard,Accessories,South,8,987.23,68.68
2026-06-24,Monitor,Electronics,West,5,1038.23,183.12
2026-06-13,Tablet,Electronics,West,2,3731.98,713.69
2026-06-26,Printer,Office,West,10,4602.3,1050.57
2026-07-11,Camera,Electronics,South,10,1338.92,286.33
2026-06-24,Speaker,Accessories,North,8,4174.96,1054.31
2026-07-04,Speaker,Accessories,East,4,1642.21,127.26
2026-06-17,Laptop,Electronics,South,6,297.06,63.57
2026-06-30,Headphones,Accessories,South,9,4522.14,1058.33
2026-07-12,Printer,Office,East,3,2321.13,353.36
2026-07-12,Mouse,Accessories,West,6,1663.19,293.68
2026-07-02,Monitor,Electronics,East,5,860.39,245.8
2026-06-15,Speaker,Accessories,West,3,2604.0,729.83
2026-07-06,Monitor,Electronics,West,3,4607.28,406.01
2026-06-18,Camera,Electronics,East,5,3998.99,1102.78
2026-06-22,Headphones,Accessories,East,9,2162.13,240.74
2026-07-11,Monitor,Electronics,North,4,4981.44,1235.78
2026-06-30,Monitor,Electronics,South,9,646.67,161.29
2026-06-30,Mobile,Electronics,West,4,2927.62,682.2
2026-07-01,Printer,Office,East,8,2166.56,336.87
2026-06-17,Camera,Electronics,East,3,3877.7,273.46
2026-07-04,Tablet,Electronics,South,3,979.82,123.44
2026-06-24,Monitor,Electronics,South,5,381.02,76.17
2026-06-25,Speaker,Accessories,North,6,1689.08,400.38
2026-07-11,Mobile,Electronics,North,1,2078.97,572.43
2026-07-11,Monitor,Electronics,West,6,4593.29,872.36
2026-06-24,Keyboard,Accessories,East,5,4153.56,971.28
2026-07-10,Speaker,Accessories,West,3,3252.78,847.54
2026-06-23,Camera,Electronics,West,1,1326.35,196.98
2026-06-30,Speaker,Accessories,East,2,4591.71,403.63
2026-06-26,Mobile,Electronics,West,1,3820.51,362.73
2026-06-25,Mobile,Electronics,East,8,2445.23,415.07
2026-07-03,Printer,Office,South,7,1443.64,253.97
2026-07-09,Monitor,Electronics,West,2,4734.49,1042.97
2026-06-23,Keyboard,Accessories,North,7,1809.31,489.54
2026-07-06,Printer,Office,West,2,1366.18,132.29
2026-07-07,Mouse,Accessories,East,4,864.11,124.96
2026-07-08,Printer,Office,East,2,4547.35,554.03
2026-06-22,Keyboard,Accessories,East,9,4099.1,283.64
2026-07-05,Headphones,Accessories,North,5,2238.2,422.94
2026-06-14,Camera,Electronics,North,5,762.94,199.56
2026-07-11,Mobile,Electronics,West,10,3948.52,937.74
2026-06-18,Mouse,Accessories,West,3,1185.83,255.38
2026-06-25,Speaker,Accessories,West,2,3266.47,280.1
2026-06-15,Printer,Office,East,7,1314.98,239.07
2026-06-18,Mouse,Accessories,South,4,273.58,62.52
2026-07-09,Monitor,Electronics,East,9,1426.9,178.04
2026-07-07,Speaker,Accessories,North,7,4664.9,1176.38
2026-07-02,Mouse,Accessories,West,7,614.98,106.7
2026-06-13,Headphones,Accessories,West,8,2445.53,123.61
2026-06-25,Monitor,Electronics,West,1,912.35,201.02
2026-06-19,Headphones,Accessories,North,1,2122.06,465.86
2026-07-12,Mobile,Electronics,South,6,3574.16,495.07
2026-06-19,Printer,Office,West,6,327.03,22.1
2026-06-30,Speaker,Accessories,North,2,2593.62,346.41
2026-06-27,Mobile,Electronics,South,2,129.88,13.34
2026-06-20,Speaker,Accessories,South,8,4344.8,1083.28
2026-06-24,Tablet,Electronics,West,8,2596.32,615.31
2026-07-01,Mobile,Electronics,North,6,1789.85,519.79
2026-07-10,Mouse,Accessories,West,5,4859.04,587.31
2026-07-05,Speaker,Accessories,East,8,4548.92,1314.44
2026-06-22,Headphones,Accessories,East,9,4449.68,994.28
2026-06-22,Monitor,Electronics,North,1,1831.93,297.34
2026-07-04,Speaker,Accessories,West,1,3640.35,213.29
2026-06-24,Printer,Office,East,7,2270.84,408.65
2026-07-10,Camera,Electronics,South,10,3448.91,845.81
2026-06-17,Keyboard,Accessories,North,2,611.9,127.97
2026-07-02,Keyboard,Accessories,South,6,2241.96,320.16
2026-06-12,Headphones,Accessories,South,9,1575.58,471.85
2026-07-08,Keyboard,Accessories,North,8,192.51,30.72
2026-07-05,Tablet,Electronics,East,9,4439.54,1139.44
2026-06-24,Monitor,Electronics,East,6,4483.96,917.37
2026-07-01,Laptop,Electronics,West,8,3115.26,608.2
2026-07-12,Headphones,Accessories,South,3,1905.52,307.51
2026-07-03,Printer,Office,East,9,2032.93,518.55
2026-06-12,Mouse,Accessories,East,4,1805.74,331.69
2026-07-08,Mouse,Accessories,West,6,1894.31,342.75
2026-07-02,Mobile,Electronics,North,2,4968.01,1298.28
2026-07-04,Camera,Electronics,North,5,3633.25,431.91
2026-06-12,Keyboard,Accessories,East,5,4156.96,696.27
2026-06-12,Headphones,Accessories,East,7,378.6,102.97
2026-06-20,Monitor,Electronics,South,10,3534.41,734.97
2026-07-04,Keyboard,Accessories,West,2,2996.88,380.64
2026-07-05,Tablet,Electronics,East,3,4702.43,776.84
2026-06-22,Mouse,Accessories,East,9,2374.1,579.45
2026-06-17,Speaker,Accessories,North,3,4765.9,720.91
2026-06-30,Keyboard,Accessories,East,2,558.49,65.97
2026-06-18,Headphones,Accessories,South,2,3709.06,740.14
2026-07-08,Camera,Electronics,South,3,4395.09,273.14
2026-06-17,Mouse,Accessories,West,3,2114.69,634.29
2026-06-17,Mouse,Accessories,South,2,3732.07,451.82
2026-06-18,Speaker,Accessories,North,5,218.09,31.6
2026-07-08,Keyboard,Accessories,South,9,4726.84,1277.82
2026-06-25,Laptop,Electronics,South,8,3944.55,1001.56
2026-07-11,Mouse,Accessories,West,5,378.42,30.12
2026-06-12,Monitor,Electronics,North,7,3421.04,240.47
2026-06-18,Keyboard,Accessories,North,6,2236.0,129.2
2026-06-26,Keyboard,Accessories,South,6,1135.57,133.17
2026-07-09,Headphones,Accessories,East,6,3492.23,210.01
2026-06-15,Speaker,Accessories,West,3,495.13,58.87
2026-07-06,Keyboard,Accessories,East,7,100.77,13.29
2026-06-17,Mobile,Electronics,North,1,3228.52,660.41
2026-07-08,Printer,Office,West,1,130.5,9.96
2026-07-02,Mobile,Electronics,North,6,1953.84,200.85
2026-07-05,Printer,Office,East,1,3729.49,717.06
2026-07-07,Mobile,Electronics,East,4,1595.29,470.66
2026-06-29,Monitor,Electronics,North,2,3571.56,796.54
2026-07-02,Headphones,Accessories,South,10,4665.16,286.94
2026-06-24,Monitor,Electronics,North,9,682.98,55.21
2026-06-23,Headphones,Accessories,South,1,4154.97,384.24
2026-07-11,Keyboard,Accessories,West,2,4085.82,1066.13
2026-07-08,Monitor,Electronics,South,8,965.37,170.25
2026-06-28,Tablet,Electronics,South,5,4895.08,845.04
2026-06-30,Mobile,Electronics,West,2,635.04,102.4
2026-06-21,Mobile,Electronics,East,2,2684.04,355.75
2026-07-05,Laptop,Electronics,North,7,3296.81,634.1
2026-07-02,Mobile,Electronics,East,3,4576.18,1213.01
2026-06-14,Headphones,Accessories,North,2,716.69,205.62
2026-07-03,Camera,Electronics,East,7,2237.01,649.55
2026-07-02,Monitor,Electronics,North,3,714.37,127.96
2026-06-12,Camera,Electronics,West,7,416.76,107.78
2026-07-08,Tablet,Electronics,North,1,3421.87,693.24
2026-06-18,Camera,Electronics,East,9,269.82,63.65
2026-06-30,Headphones,Accessories,East,1,2410.51,157.06
2026-06-13,Mouse,Accessories,West,4,2565.04,392.21
2026-07-03,Tablet,Electronics,South,4,1530.45,371.08
2026-06-30,Tablet,Electronics,South,4,2055.48,514.89
2026-07-09,Monitor,Electronics,West,2,4799.8,945.76
2026-06-29,Tablet,Electronics,South,1,772.26,140.11
2026-07-08,Printer,Office,North,6,2838.18,254.85
2026-06-13,Monitor,Electronics,West,3,4314.6,568.62
2026-07-06,Mouse,Accessories,North,8,1350.94,352.19
2026-07-03,Headphones,Accessories,North,1,2276.3,681.39
2026-07-06,Keyboard,Accessories,North,2,1023.63,205.37
2026-06-13,Keyboard,Accessories,North,6,4806.42,1064.44
2026-06-17,Speaker,Accessories,North,3,2876.6,363.02
2026-06-12,Camera,Electronics,South,4,3037.28,671.36
2026-07-08,Speaker,Accessories,South,4,2069.28,423.43
2026-07-09,Laptop,Electronics,East,2,1075.52,161.61
2026-07-02,Printer,Office,East,9,2219.66,386.36
2026-06-12,Monitor,Electronics,South,2,3204.49,917.04
2026-06-21,Keyboard,Accessories,West,6,1811.01,268.33
2026-06-20,Mobile,Electronics,North,1,2893.89,720.82
2026-07-11,Printer,Office,South,10,1840.02,284.76
2026-06-14,Mouse,Accessories,East,8,2568.49,144.19
2026-06-24,Printer,Office,North,3,313.3,77.34
2026-06-28,Printer,Office,North,10,3317.4,787.27
2026-06-23,Speaker,Accessories,North,8,357.0,97.33
2026-07-09,Speaker,Accessories,East,1,3332.37,534.41
2026-07-07,Mobile,Electronics,East,3,1949.8,303.95
2026-07-04,Speaker,Accessories,West,9,2354.99,524.1
2026-06-22,Tablet,Electronics,South,3,920.66,83.83
2026-07-06,Tablet,Electronics,North,10,3277.29,244.06
2026-06-30,Keyboard,Accessories,North,10,658.84,196.84
2026-06-17,Laptop,Electronics,East,4,3881.18,306.07
2026-06-21,Tablet,Electronics,East,5,4667.14,246.03
2026-06-26,Monitor,Electronics,East,10,3441.35,746.75
2026-06-21,Mouse,Accessories,East,5,448.87,67.66
2026-07-07,Tablet,Electronics,North,2,3262.09,835.84
2026-07-06,Headphones,Accessories,North,4,3210.55,332.41
2026-07-04,Camera,Electronics,East,2,3122.36,436.53
2026-06-27,Headphones,Accessories,East,2,1803.78,104.12
2026-07-11,Monitor,Electronics,West,1,3390.71,392.96
2026-06-17,Mobile,Electronics,West,4,3015.04,840.91
2026-07-10,Mobile,Electronics,North,6,603.37,46.77
2026-06-17,Tablet,Electronics,East,2,2845.32,213.35
2026-06-21,Speaker,Accessories,North,7,1816.27,134.14
2026-06-29,Mouse,Accessories,North,4,635.89,74.7
2026-07-11,Speaker,Accessories,South,1,3012.24,357.84
2026-07-08,Laptop,Electronics,North,3,4118.73,730.29
2026-06-15,Keyboard,Accessories,North,5,1769.3,359.18
2026-07-06,Printer,Office,South,1,686.0,77.14
2026-07-10,Tablet,Electronics,North,4,2154.6,466.47
2026-06-18,Monitor,Electronics,East,4,1715.62,209.57
2026-07-06,Monitor,Electronics,West,7,1712.05,400.4
2026-07-10,Laptop,Electronics,North,6,2864.12,714.84
2026-06-14,Headphones,Accessories,East,8,4094.88,1175.91
2026-07-01,Mobile,Electronics,South,3,3123.65,381.91
2026-06-22,Speaker,Accessories,North,7,3028.92,776.77
2026-07-09,Mobile,Electronics,North,4,462.02,71.09
2026-07-03,Mouse,Accessories,North,2,859.98,97.17
2026-07-02,Monitor,Electronics,East,2,3231.38,582.3
2026-06-21,Tablet,Electronics,East,10,4811.24,1275.76
2026-06-23,Tablet,Electronics,North,1,722.85,150.93
2026-07-08,Printer,Office,South,8,2555.44,456.28
2026-06-30,Headphones,Accessories,South,8,720.48,60.73
2026-06-15,Printer,Office,South,5,1650.52,168.71
2026-06-20,Mobile,Electronics,East,5,1639.01,204.26
2026-07-06,Keyboard,Accessories,North,2,2004.24,110.3
2026-06-15,Mobile,Electronics,West,1,3732.58,1076.36
2026-07-04,Camera,Electronics,West,1,1704.06,487.0
2026-06-27,Tablet,Electronics,West,4,882.86,116.21
2026-07-07,Laptop,Electronics,South,10,3354.95,538.0
2026-07-03,Camera,Electronics,East,3,4950.75,468.86
2026-06-29,Tablet,Electronics,North,9,4320.81,572.48
2026-06-24,Mouse,Accessories,East,7,2769.98,549.23
2026-07-02,Monitor,Electronics,West,9,2488.78,422.12
2026-07-10,Speaker,Accessories,East,7,4020.57,431.79
2026-06-26,Tablet,Electronics,West,5,1991.07,164.1
2026-07-05,Mobile,Electronics,South,7,2282.31,134.05
2026-07-09,Camera,Electronics,North,1,4112.6,914.96
2026-07-01,Mouse,Accessories,West,6,3467.02,405.5
2026-07-03,Laptop,Electronics,North,3,4156.58,951.84
2026-07-07,Headphones,Accessories,North,7,2791.43,530.37
2026-06-26,Camera,Electronics,West,2,2041.1,412.18
2026-06-20,Printer,Office,West,1,3432.95,538.09
2026-06-24,Tablet,Electronics,East,5,3469.65,983.85
2026-06-22,Tablet,Electronics,South,4,1780.81,419.87
2026-06-27,Tablet,Electronics,South,8,696.91,99.07
2026-06-23,Keyboard,Accessories,South,6,3120.1,649.94
2026-06-17,Monitor,Electronics,West,1,1277.94,236.95
2026-06-18,Headphones,Accessories,North,8,2282.1,625.11
2026-06-24,Mouse,Accessories,North,3,1071.0,225.01
2026-06-26,Camera,Electronics,North,6,3468.14,481.22
2026-07-09,Laptop,Electronics,West,9,1408.5,178.58
2026-06-30,Printer,Office,South,8,872.22,53.39
2026-06-13,Camera,Electronics,East,6,4685.56,740.05
2026-07-11,Camera,Electronics,South,1,4060.91,451.26
2026-07-10,Mouse,Accessories,East,1,3780.09,278.43
2026-06-24,Tablet,Electronics,West,9,1302.37,347.29
2026-06-18,Monitor,Electronics,East,6,3139.05,588.74
2026-07-05,Camera,Electronics,North,1,1202.65,256.33
2026-07-10,Monitor,Electronics,South,7,4960.48,984.25
2026-06-28,Printer,Office,North,6,2120.53,483.18
2026-06-16,Laptop,Electronics,North,10,2099.5,363.28
2026-07-03,Mouse,Accessories,North,4,2809.35,236.74
2026-07-06,Camera,Electronics,South,5,4984.62,700.63
2026-06-24,Tablet,Electronics,North,9,2101.4,600.96
2026-06-27,Speaker,Accessories,South,3,3013.94,384.64
2026-06-25,Mouse,Accessories,East,5,2062.73,349.35
2026-07-11,Speaker,Accessories,East,4,969.98,136.39
2026-06-22,Mouse,Accessories,North,10,4335.16,1148.05
2026-07-04,Monitor,Electronics,West,2,1710.99,418.01
2026-06-29,Camera,Electronics,North,9,4108.32,687.06
2026-07-02,Mouse,Accessories,East,10,4988.73,387.92
2026-06-22,Headphones,Accessories,North,10,4850.49,1436.49
2026-07-01,Laptop,Electronics,West,1,1877.15,384.11
2026-07-01,Headphones,Accessories,North,9,163.61,11.24
2026-06-15,Monitor,Electronics,East,7,525.93,41.18
2026-06-16,Camera,Electronics,East,2,1179.12,180.57
2026-06-16,Printer,Office,East,10,4121.52,787.59
2026-06-30,Camera,Electronics,North,6,519.26,30.56
2026-06-12,Printer,Office,West,3,2401.85,398.7
2026-06-18,Keyboard,Accessories,South,3,1338.44,264.99
2026-06-16,Headphones,Accessories,North,1,958.87,72.84
2026-06-22,Printer,Office,North,2,1229.38,330.33
2026-06-12,Monitor,Electronics,West,1,177.01,29.52
2026-07-01,Mouse,Accessories,North,5,1564.14,304.04
2026-07-04,Camera,Electronics,North,9,4455.97,344.12
2026-07-01,Camera,Electronics,West,7,377.45,22.24
2026-06-17,Keyboard,Accessories,South,7,3909.86,905.27
2026-06-26,Printer,Office,North,6,2360.9,426.21
2026-06-28,Camera,Electronics,South,5,4003.7,651.49
2026-06-17,Headphones,Accessories,West,8,1168.31,228.94
2026-07-10,Mobile,Electronics,West,1,846.73,247.55
2026-06-23,Mobile,Electronics,West,7,2952.1,425.47
2026-07-07,Mobile,Electronics,South,4,4828.69,867.83
2026-06-28,Mobile,Electronics,North,5,4460.7,793.51
2026-06-24,Laptop,Electronics,East,10,4693.79,385.9
